symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
823,2005-11-30,,,,,,,
823,2005-12-30,,,,,,,
823,2006-01-27,,,,,,,
823,2006-02-28,,,,,,,
823,2006-03-31,,,,,,,
823,2006-04-28,,,,,,,
823,2006-05-30,,,,,,,
823,2006-06-30,,,,,,,
823,2006-07-31,,,,,,,
823,2006-08-31,,,,,,,
823,2006-09-29,,,,,,,
823,2006-10-31,,,,,,,
823,2006-11-30,,,,,,,
823,2006-12-29,,,,,,,
823,2007-01-31,,,,,,,
823,2007-02-28,,,,,,,
823,2007-03-30,,,,,,,
823,2007-04-30,,,,,,,
823,2007-05-31,,,,,,,
823,2007-06-29,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2007-07-31,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2007-08-31,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2007-09-28,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2007-10-31,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2007-11-30,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2007-12-31,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2008-01-31,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2008-02-29,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2008-03-31,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2008-04-30,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2008-05-30,0.096252902,0.162529396,0.054294241,0.091679421,1.0,1.0,0.330960037
823,2008-06-30,0.102069596,0.168172001,0.040160483,0.066169252,1.0,1.0,0.3117338
823,2008-07-31,0.102069596,0.168172001,0.040160483,0.066169252,1.0,1.0,0.3117338
823,2008-08-29,0.102069596,0.168172001,0.040160483,0.066169252,1.0,1.0,0.3117338
823,2008-09-30,0.102069596,0.168172001,0.040160483,0.066169252,1.0,1.0,0.3117338
823,2008-10-31,0.102069596,0.168172001,0.040160483,0.066169252,1.0,1.0,0.3117338
823,2008-11-28,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2008-12-31,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2009-01-30,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2009-02-27,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2009-03-31,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2009-04-30,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2009-05-29,0.060506604,0.098058411,0.042404961,0.068722467,0.846295444,0.691440405,0.569051581
823,2009-06-30,0.012777321,0.02130064,0.042009039,0.070031848,0.178991783,0.138130135,1.0
823,2009-07-31,0.012777321,0.02130064,0.042009039,0.070031848,0.178991783,0.138130135,1.0
823,2009-08-31,0.012777321,0.02130064,0.042009039,0.070031848,0.178991783,0.138130135,1.0
823,2009-09-30,0.012777321,0.02130064,0.042009039,0.070031848,0.178991783,0.138130135,1.0
823,2009-10-30,0.012777321,0.02130064,0.042009039,0.070031848,0.178991783,0.138130135,1.0
823,2009-11-30,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2009-12-31,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2010-01-29,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2010-02-26,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2010-03-31,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2010-04-30,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2010-05-31,0.079032902,0.125938939,0.038566079,0.061455052,1.0,0.877585479,0.478595479
823,2010-06-30,0.216970882,0.291213999,0.040598291,0.054490218,1.0,1.0,0.178100484
823,2010-07-30,0.216970882,0.291213999,0.040598291,0.054490218,1.0,1.0,0.178100484
823,2010-08-31,0.216970882,0.291213999,0.040598291,0.054490218,1.0,1.0,0.178100484
823,2010-09-30,0.216970882,0.291213999,0.040598291,0.054490218,1.0,1.0,0.178100484
823,2010-10-29,0.216970882,0.291213999,0.040598291,0.054490218,1.0,1.0,0.178100484
