symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
1880,200705,,,,,,,
1880,200706,,,,,,,
1880,200707,,,,,,,
1880,200708,,,,,,,
1880,200709,,,,,,,
1880,200710,,,,,,,
1880,200711,,,,,,,
1880,200712,,,,,,,
1880,200801,,,,,,,
1880,200802,,,,,,,
1880,200803,0.146175528,0.165291483,0.0,0.0,0.150354382,0.169562207,0.277239824
1880,200804,0.146175528,0.165291483,0.0,0.0,0.150354382,0.169562207,0.277239824
1880,200805,0.146175528,0.165291483,0.0,0.0,0.150354382,0.169562207,0.277239824
1880,200806,0.146175528,0.165291483,0.0,0.0,0.150354382,0.169562207,0.277239824
1880,200807,0.146175528,0.165291483,0.0,0.0,0.150354382,0.169562207,0.277239824
1880,200808,0.146175528,0.165291483,0.0,0.0,0.150354382,0.169562207,0.277239824
1880,200809,0.120912269,0.155475694,0.0,0.0,0.148936674,0.133033087,0.279263423
1880,200810,0.120912269,0.155475694,0.0,0.0,0.148936674,0.133033087,0.279263423
1880,200811,0.120912269,0.155475694,0.0,0.0,0.148936674,0.133033087,0.279263423
1880,200812,0.120912269,0.155475694,0.0,0.0,0.148936674,0.133033087,0.279263423
1880,200901,0.120912269,0.155475694,0.0,0.0,0.148936674,0.133033087,0.279263423
1880,200902,0.120912269,0.155475694,0.0,0.0,0.148936674,0.133033087,0.279263423
1880,200903,0.118104158,0.150321574,0.075402,0.095970773,0.127650675,0.112592922,0.272795688
1880,200904,0.118104158,0.150321574,0.075402,0.095970773,0.127650675,0.112592922,0.272795688
1880,200905,0.118104158,0.150321574,0.075402,0.095970773,0.127650675,0.112592922,0.272795688
1880,200906,0.118104158,0.150321574,0.075402,0.095970773,0.127650675,0.112592922,0.272795688
1880,200907,0.118104158,0.150321574,0.075402,0.095970773,0.127650675,0.112592922,0.272795688
1880,200908,0.096866119,0.151893336,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
1880,200909,0.096866119,0.151893336,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
1880,200910,0.096866119,0.151893336,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
1880,200911,0.096866119,0.151893336,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
1880,200912,0.096866119,0.151893336,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
1880,201001,0.096866119,0.151893336,0.065102525,0.102085639,0.127025243,0.113962436,0.273566166
