symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
1113,2015-06-30,,,,,,,
1113,2015-07-31,,,,,,,
1113,2015-08-31,,,,,,,
1113,2015-09-30,,,,,,,
1113,2015-10-30,,,,,,,
1113,2015-11-30,,,,,,,
1113,2015-12-31,,,,,,,
1113,2016-01-29,,,,,,,
1113,2016-02-29,,,,,,,
1113,2016-03-31,,,,,,,
1113,2016-04-29,,,,,,,
1113,2016-05-31,,,,,,,
1113,2016-06-30,,,,,,,
1113,2016-07-29,,,,,,,
1113,2016-08-31,,,,,,,
1113,2016-09-30,,,,,,,
