symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
700,200406,,,,,,,
700,200407,,,,,,,
700,200408,,,,,,,
700,200409,,,,,,,
700,200410,,,,,,,
700,200411,,,,,,,
700,200412,,,,,,,
700,200501,,,,,,,
700,200502,,,,,,,
700,200503,,,,,,,
700,200504,,,,,,,
700,200505,,,,,,,
700,200506,,,,,,,
700,200507,,,,,,,
700,200508,,,,,,,
700,200509,,,,,,,
700,200510,,,,,,,
700,200511,,,,,,,
700,200512,,,,,,,
700,200601,,,,,,,
700,200602,,,,,,,
700,200603,,,,,,,
700,200604,,,,,,,
700,200605,,,,,,,
700,200606,,,,,,,
700,200607,,,,,,,
700,200608,,,,,,,
700,200609,,,,,,,
700,200610,,,,,,,
700,200611,,,,,,,
700,200612,,,,,,,
700,200701,,,,,,,
700,200702,,,,,,,
700,200703,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200704,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200705,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200706,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200707,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200708,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200709,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200710,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200711,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200712,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200801,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200802,0.228746055,0.286140349,0.256687564,0.321092616,0.415400646,0.379868742,0.197603873
700,200803,0.226125574,0.302882023,0.183226231,0.245420854,0.427913884,0.409853849,0.164623057
700,200804,0.226125574,0.302882023,0.183226231,0.245420854,0.427913884,0.409853849,0.164623057
700,200805,0.226125574,0.302882023,0.183226231,0.245420854,0.427913884,0.409853849,0.164623057
700,200806,0.226125574,0.302882023,0.183226231,0.245420854,0.427913884,0.409853849,0.164623057
700,200807,0.226125574,0.302882023,0.183226231,0.245420854,0.427913884,0.409853849,0.164623057
700,200808,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200809,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200810,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200811,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200812,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200901,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200902,0.258349941,0.347021924,0.216300168,0.290539646,0.469611427,0.406658564,0.121621137
700,200903,0.282538775,0.396611074,0.227954544,0.319988987,0.453694044,0.38920398,0.199169928
700,200904,0.282538775,0.396611074,0.227954544,0.319988987,0.453694044,0.38920398,0.199169928
700,200905,0.285470203,0.408069207,0.319461485,0.4566585,0.446537065,0.399421322,0.168796389
700,200906,0.285470203,0.408069207,0.319461485,0.4566585,0.446537065,0.399421322,0.168796389
700,200907,0.285470203,0.408069207,0.319461485,0.4566585,0.446537065,0.399421322,0.168796389
700,200908,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,200909,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,200910,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,200911,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,200912,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,201001,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,201002,0.298558241,0.436598046,0.375882012,0.549672825,0.453130328,0.403389165,0.144651506
700,201003,0.294511322,0.423339741,0.434687716,0.624833652,0.48396281,0.414442329,0.123992997
700,201004,0.294511322,0.423339741,0.434687716,0.624833652,0.48396281,0.414442329,0.123992997
700,201005,0.279251162,0.416783187,0.403204969,0.601784612,0.494600313,0.416858058,0.108287428
700,201006,0.279251162,0.416783187,0.403204969,0.601784612,0.494600313,0.416858058,0.108287428
700,201007,0.279251162,0.416783187,0.403204969,0.601784612,0.494600313,0.416858058,0.108287428
700,201008,0.269389175,0.425374521,0.354861636,0.560338398,0.500037048,0.415453914,0.096456397
700,201009,0.269389175,0.425374521,0.354861636,0.560338398,0.500037048,0.415453914,0.096456397
700,201010,0.269389175,0.425374521,0.354861636,0.560338398,0.500037048,0.415453914,0.096456397
700,201011,0.254278182,0.418647379,0.360390063,0.593351558,0.503217101,0.413290143,0.086847648
700,201012,0.254278182,0.418647379,0.360390063,0.593351558,0.503217101,0.413290143,0.086847648
700,201101,0.254278182,0.418647379,0.360390063,0.593351558,0.503217101,0.413290143,0.086847648
700,201102,0.254278182,0.418647379,0.360390063,0.593351558,0.503217101,0.413290143,0.086847648
700,201103,0.22477252,0.370163395,0.302289661,0.497821385,0.500773566,0.40993649,0.104088532
700,201104,0.22477252,0.370163395,0.302289661,0.497821385,0.500773566,0.40993649,0.104088532
700,201105,0.219057818,0.392671446,0.274338853,0.491765301,0.50905777,0.420104823,0.091708553
700,201106,0.219057818,0.392671446,0.274338853,0.491765301,0.50905777,0.420104823,0.091708553
700,201107,0.219057818,0.392671446,0.274338853,0.491765301,0.50905777,0.420104823,0.091708553
700,201108,0.203475181,0.381109995,0.221518333,0.414904905,0.482151001,0.401772979,0.087563139
700,201109,0.203475181,0.381109995,0.221518333,0.414904905,0.482151001,0.401772979,0.087563139
700,201110,0.203475181,0.381109995,0.221518333,0.414904905,0.482151001,0.401772979,0.087563139
700,201111,0.202347079,0.372184838,0.232938215,0.428452301,0.45270062,0.378073288,0.08496003
700,201112,0.202347079,0.372184838,0.232938215,0.428452301,0.45270062,0.378073288,0.08496003
700,201201,0.202347079,0.372184838,0.232938215,0.428452301,0.45270062,0.378073288,0.08496003
700,201202,0.202347079,0.372184838,0.232938215,0.428452301,0.45270062,0.378073288,0.08496003
700,201203,0.17961794,0.358457789,0.16369147,0.326673842,0.430008389,0.358052261,0.108583749
700,201204,0.17961794,0.358457789,0.16369147,0.326673842,0.430008389,0.358052261,0.108583749
700,201205,0.172252667,0.317956241,0.184226066,0.340057595,0.39484998,0.323284205,0.107748045
700,201206,0.172252667,0.317956241,0.184226066,0.340057595,0.39484998,0.323284205,0.107748045
700,201207,0.172252667,0.317956241,0.184226066,0.340057595,0.39484998,0.323284205,0.107748045
700,201208,0.178725455,0.323894833,0.213005037,0.386017932,0.385240004,0.309971846,0.100415497
700,201209,0.178725455,0.323894833,0.213005037,0.386017932,0.385240004,0.309971846,0.100415497
700,201210,0.178725455,0.323894833,0.213005037,0.386017932,0.385240004,0.309971846,0.100415497
700,201211,0.163963189,0.31551755,0.19894581,0.382835288,0.374274921,0.297639401,0.093846715
700,201212,0.163963189,0.31551755,0.19894581,0.382835288,0.374274921,0.297639401,0.093846715
700,201301,0.163963189,0.31551755,0.19894581,0.382835288,0.374274921,0.297639401,0.093846715
700,201302,0.163963189,0.31551755,0.19894581,0.382835288,0.374274921,0.297639401,0.093846715
700,201303,0.169181234,0.308296358,0.209586088,0.3819255,0.352656739,0.290061394,0.1153012
700,201304,0.169181234,0.308296358,0.209586088,0.3819255,0.352656739,0.290061394,0.1153012
700,201305,0.168438548,0.30924724,0.217912262,0.400079237,0.352571077,0.289290529,0.106175386
700,201306,0.168438548,0.30924724,0.217912262,0.400079237,0.352571077,0.289290529,0.106175386
700,201307,0.168438548,0.30924724,0.217912262,0.400079237,0.352571077,0.289290529,0.106175386
700,201308,0.167217559,0.308966461,0.208784717,0.385769745,0.338389749,0.27892165,0.101898491
700,201309,0.167217559,0.308966461,0.208784717,0.385769745,0.338389749,0.27892165,0.101898491
700,201310,0.167217559,0.308966461,0.208784717,0.385769745,0.338389749,0.27892165,0.101898491
700,201311,0.151418579,0.284691631,0.192759276,0.362418888,0.326670291,0.270665193,0.097512611
700,201312,0.151418579,0.284691631,0.192759276,0.362418888,0.326670291,0.270665193,0.097512611
700,201401,0.151418579,0.284691631,0.192759276,0.362418888,0.326670291,0.270665193,0.097512611
700,201402,0.151418579,0.284691631,0.192759276,0.362418888,0.326670291,0.270665193,0.097512611
700,201403,0.144561011,0.267529554,0.182645591,0.338010182,0.317586909,0.256498503,0.0
700,201404,0.144561011,0.267529554,0.182645591,0.338010182,0.317586909,0.256498503,0.0
700,201405,0.141158894,0.277690165,0.151137446,0.297320143,0.335758432,0.274396278,0.0
700,201406,0.141158894,0.277690165,0.151137446,0.297320143,0.335758432,0.274396278,0.0
700,201407,0.141158894,0.277690165,0.151137446,0.297320143,0.335758432,0.274396278,0.0
700,201408,0.133242995,0.286799348,0.14197241,0.305589009,0.356674424,0.284083924,0.0
700,201409,0.133242995,0.286799348,0.14197241,0.305589009,0.356674424,0.284083924,0.0
