symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
83,199401,,,,,,,
83,199402,,,,,,,
83,199403,,,,,,,
83,199404,,,,,,,
83,199405,,,,,,,
83,199406,,,,,,,
83,199407,,,,,,,
83,199408,,,,,,,
83,199409,,,,,,,
83,199410,,,,,,,
83,199411,,,,,,,
83,199412,,,,,,,
83,199501,,,,,,,
83,199502,,,,,,,
83,199503,,,,,,,
83,199504,,,,,,,
83,199505,,,,,,,
83,199506,,,,,,,
83,199507,,,,,,,
83,199508,,,,,,,
83,199509,,,,,,,
83,199510,,,,,,,
83,199511,,,,,,,
83,199512,,,,,,,
83,199601,,,,,,,
83,199602,,,,,,,
83,199603,,,,,,,
83,199604,,,,,,,
83,199605,,,,,,,
83,199606,,,,,,,
83,199607,,,,,,,
83,199608,,,,,,,
83,199609,,,,,,,
83,199610,,,,,,,
83,199611,,,,,,,
83,199612,,,,,,,
83,199701,,,,,,,
83,199702,,,,,,,
83,199703,,,,,,,
83,199704,,,,,,,
83,199705,,,,,,,
83,199706,,,,,,,
83,199707,,,,,,,
83,199708,,,,,,,
83,199709,,,,,,,
83,199710,,,,,,,
83,199711,,,,,,,
83,199712,,,,,,,
83,199801,,,,,,,
83,199802,,,,,,,
83,199803,,,,,,,
83,199804,,,,,,,
83,199805,,,,,,,
83,199806,,,,,,,
83,199807,,,,,,,
83,199808,,,,,,,
83,199809,,,,,,,
83,199810,,,,,,,
83,199811,,,,,,,
83,199812,,,,,,,
83,199901,,,,,,,
83,199902,,,,,,,
83,199903,,,,,,,
83,199904,,,,,,,
83,199905,,,,,,,
83,199906,,,,,,,
83,199907,,,,,,,
83,199908,,,,,,,
83,199909,,,,,,,
83,199910,,,,,,,
83,199911,,,,,,,
83,199912,,,,,,,
83,200001,,,,,,,
83,200002,,,,,,,
83,200003,,,,,,,
83,200004,,,,,,,
83,200005,,,,,,,
83,200006,,,,,,,
83,200007,,,,,,,
83,200008,,,,,,,
83,200009,,,,,,,
83,200010,,,,,,,
83,200011,,,,,,,
83,200012,,,,,,,
83,200101,,,,,,,
83,200102,,,,,,,
83,200103,,,,,,,
83,200104,,,,,,,
83,200105,,,,,,,
83,200106,,,,,,,
83,200107,,,,,,,
83,200108,,,,,,,
83,200109,,,,,,,
83,200110,,,,,,,
83,200111,,,,,,,
83,200112,,,,,,,
83,200201,,,,,,,
83,200202,,,,,,,
83,200203,,,,,,,
83,200204,,,,,,,
83,200205,,,,,,,
83,200206,,,,,,,
83,200207,,,,,,,
83,200208,,,,,,,
83,200209,,,,,,,
83,200210,,,,,,,
83,200211,,,,,,,
83,200212,,,,,,,
83,200301,,,,,,,
83,200302,,,,,,,
83,200303,,,,,,,
83,200304,,,,,,,
83,200305,,,,,,,
83,200306,,,,,,,
83,200307,,,,,,,
83,200308,,,,,,,
83,200309,,,,,,,
83,200310,,,,,,,
83,200311,,,,,,,
83,200312,,,,,,,
83,200401,,,,,,,
83,200402,,,,,,,
83,200403,,,,,,,
83,200404,,,,,,,
83,200405,,,,,,,
83,200406,,,,,,,
83,200407,,,,,,,
83,200408,,,,,,,
83,200409,,,,,,,
83,200410,,,,,,,
83,200411,,,,,,,
83,200412,,,,,,,
83,200501,,,,,,,
83,200502,,,,,,,
83,200503,,,,,,,
83,200504,,,,,,,
83,200505,,,,,,,
83,200506,,,,,,,
83,200507,,,,,,,
83,200508,,,,,,,
83,200509,,,,,,,
83,200510,,,,,,,
83,200511,,,,,,,
83,200512,,,,,,,
83,200601,,,,,,,
83,200602,,,,,,,
83,200603,,,,,,,
83,200604,,,,,,,
83,200605,,,,,,,
83,200606,,,,,,,
83,200607,,,,,,,
83,200608,,,,,,,
83,200609,,,,,,,
83,200610,,,,,,,
83,200611,,,,,,,
83,200612,,,,,,,
83,200701,,,,,,,
83,200702,,,,,,,
83,200703,,,,,,,
83,200704,,,,,,,
83,200705,,,,,,,
83,200706,,,,,,,
83,200707,,,,,,,
83,200708,,,,,,,
83,200709,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200710,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200711,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200712,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200801,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200802,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200803,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200804,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200805,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200806,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200807,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200808,0.086187031,0.13171855,0.040388174,0.061724736,0.970445004,0.832080998,0.29284663
83,200809,0.089535742,0.13148108,0.002375847,0.003488873,1.0,1.0,0.250703633
83,200810,0.089535742,0.13148108,0.002375847,0.003488873,1.0,1.0,0.250703633
83,200811,0.089535742,0.13148108,0.002375847,0.003488873,1.0,1.0,0.250703633
83,200812,0.089535742,0.13148108,0.002375847,0.003488873,1.0,1.0,0.250703633
83,200901,0.089535742,0.13148108,0.002375847,0.003488873,1.0,1.0,0.250703633
83,200902,0.089535742,0.13148108,0.002375847,0.003488873,1.0,1.0,0.250703633
83,200903,0.056006446,0.085349379,0.039089173,0.059568797,0.719049753,0.633487886,0.385982989
83,200904,0.056006446,0.085349379,0.039089173,0.059568797,0.719049753,0.633487886,0.385982989
83,200905,0.056006446,0.085349379,0.039089173,0.059568797,0.719049753,0.633487886,0.385982989
83,200906,0.056006446,0.085349379,0.039089173,0.059568797,0.719049753,0.633487886,0.385982989
83,200907,0.056006446,0.085349379,0.039089173,0.059568797,0.719049753,0.633487886,0.385982989
83,200908,0.056006446,0.085349379,0.039089173,0.059568797,0.719049753,0.633487886,0.385982989
83,200909,0.041835587,0.062175491,0.056938939,0.08462189,0.464171843,0.384892616,0.516401074
83,200910,0.041835587,0.062175491,0.056938939,0.08462189,0.464171843,0.384892616,0.516401074
83,200911,0.041835587,0.062175491,0.056938939,0.08462189,0.464171843,0.384892616,0.516401074
83,200912,0.041835587,0.062175491,0.056938939,0.08462189,0.464171843,0.384892616,0.516401074
83,201001,0.041835587,0.062175491,0.056938939,0.08462189,0.464171843,0.384892616,0.516401074
83,201002,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201003,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201004,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201005,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201006,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201007,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201008,0.059543441,0.079847627,0.160608581,0.215375764,0.738726625,0.635728703,0.38530059
83,201009,0.063708236,0.093296857,0.0,0.0,0.933427635,0.791607475,0.321447581
83,201010,0.063708236,0.093296857,0.0,0.0,0.933427635,0.791607475,0.321447581
83,201011,0.063708236,0.093296857,0.0,0.0,0.933427635,0.791607475,0.321447581
83,201012,0.063708236,0.093296857,0.0,0.0,0.933427635,0.791607475,0.321447581
83,201101,0.063708236,0.093296857,0.0,0.0,0.933427635,0.791607475,0.321447581
83,201102,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201103,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201104,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201105,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201106,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201107,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201108,0.080036612,0.107526024,0.0,0.0,1.0,1.0,0.245346561
83,201109,0.096800494,0.130717085,0.004774323,0.006447133,1.0,1.0,0.225008502
83,201110,0.096800494,0.130717085,0.004774323,0.006447133,1.0,1.0,0.225008502
83,201111,0.096800494,0.130717085,0.004774323,0.006447133,1.0,1.0,0.225008502
83,201112,0.096800494,0.130717085,0.004774323,0.006447133,1.0,1.0,0.225008502
83,201201,0.096800494,0.130717085,0.004774323,0.006447133,1.0,1.0,0.225008502
83,201202,0.087401916,0.117238824,0.017189631,0.023057757,1.0,1.0,0.248049302
83,201203,0.087401916,0.117238824,0.017189631,0.023057757,1.0,1.0,0.248049302
83,201204,0.087401916,0.117238824,0.017189631,0.023057757,1.0,1.0,0.248049302
83,201205,0.087401916,0.117238824,0.017189631,0.023057757,1.0,1.0,0.248049302
83,201206,0.087401916,0.117238824,0.017189631,0.023057757,1.0,1.0,0.248049302
83,201207,0.087401916,0.117238824,0.017189631,0.023057757,1.0,1.0,0.248049302
83,201208,0.09339568,0.1125959,0.027723896,0.033423355,1.0,1.0,0.254582784
83,201209,0.09339568,0.1125959,0.027723896,0.033423355,1.0,1.0,0.254582784
83,201210,0.09339568,0.1125959,0.027723896,0.033423355,1.0,1.0,0.254582784
83,201211,0.09339568,0.1125959,0.027723896,0.033423355,1.0,1.0,0.254582784
83,201212,0.09339568,0.1125959,0.027723896,0.033423355,1.0,1.0,0.254582784
83,201301,0.09339568,0.1125959,0.027723896,0.033423355,1.0,1.0,0.254582784
83,201302,0.114196596,0.139239962,0.029637464,0.036136974,1.0,1.0,0.200453993
83,201303,0.114196596,0.139239962,0.029637464,0.036136974,1.0,1.0,0.200453993
83,201304,0.114196596,0.139239962,0.029637464,0.036136974,1.0,1.0,0.200453993
83,201305,0.114196596,0.139239962,0.029637464,0.036136974,1.0,1.0,0.200453993
83,201306,0.114196596,0.139239962,0.029637464,0.036136974,1.0,1.0,0.200453993
83,201307,0.114196596,0.139239962,0.029637464,0.036136974,1.0,1.0,0.200453993
83,201308,0.090413436,0.111511816,0.009931827,0.012249464,1.0,1.0,0.254382292
83,201309,0.090413436,0.111511816,0.009931827,0.012249464,1.0,1.0,0.254382292
83,201310,0.090413436,0.111511816,0.009931827,0.012249464,1.0,1.0,0.254382292
