symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
144,199401,,,,,,,
144,199402,,,,,,,
144,199403,,,,,,,
144,199404,,,,,,,
144,199405,,,,,,,
144,199406,,,,,,,
144,199407,,,,,,,
144,199408,,,,,,,
144,199409,,,,,,,
144,199410,,,,,,,
144,199411,,,,,,,
144,199412,,,,,,,
144,199501,,,,,,,
144,199502,,,,,,,
144,199503,,,,,,,
144,199504,,,,,,,
144,199505,,,,,,,
144,199506,,,,,,,
144,199507,,,,,,,
144,199508,,,,,,,
144,199509,,,,,,,
144,199510,,,,,,,
144,199511,,,,,,,
144,199512,,,,,,,
144,199601,,,,,,,
144,199602,,,,,,,
144,199603,,,,,,,
144,199604,,,,,,,
144,199605,,,,,,,
144,199606,,,,,,,
144,199607,,,,,,,
144,199608,,,,,,,
144,199609,,,,,,,
144,199610,,,,,,,
144,199611,,,,,,,
144,199612,,,,,,,
144,199701,,,,,,,
144,199702,,,,,,,
144,199703,,,,,,,
144,199704,,,,,,,
144,199705,,,,,,,
144,199706,,,,,,,
144,199707,,,,,,,
144,199708,,,,,,,
144,199709,,,,,,,
144,199710,,,,,,,
144,199711,,,,,,,
144,199712,,,,,,,
144,199801,,,,,,,
144,199802,,,,,,,
144,199803,,,,,,,
144,199804,,,,,,,
144,199805,,,,,,,
144,199806,,,,,,,
144,199807,,,,,,,
144,199808,,,,,,,
144,199809,,,,,,,
144,199810,,,,,,,
144,199811,,,,,,,
144,199812,,,,,,,
144,199901,,,,,,,
144,199902,,,,,,,
144,199903,,,,,,,
144,199904,,,,,,,
144,199905,,,,,,,
144,199906,,,,,,,
144,199907,,,,,,,
144,199908,,,,,,,
144,199909,,,,,,,
144,199910,,,,,,,
144,199911,,,,,,,
144,199912,,,,,,,
144,200001,,,,,,,
144,200002,,,,,,,
144,200003,,,,,,,
144,200004,,,,,,,
144,200005,,,,,,,
144,200006,,,,,,,
144,200007,,,,,,,
144,200008,,,,,,,
144,200009,,,,,,,
144,200010,,,,,,,
144,200011,,,,,,,
144,200012,,,,,,,
144,200101,,,,,,,
144,200102,,,,,,,
144,200103,,,,,,,
144,200104,,,,,,,
144,200105,,,,,,,
144,200106,,,,,,,
144,200107,,,,,,,
144,200108,,,,,,,
144,200109,,,,,,,
144,200110,,,,,,,
144,200111,,,,,,,
144,200112,,,,,,,
144,200201,,,,,,,
144,200202,,,,,,,
144,200203,,,,,,,
144,200204,,,,,,,
144,200205,,,,,,,
144,200206,,,,,,,
144,200207,,,,,,,
144,200208,,,,,,,
144,200209,,,,,,,
144,200210,,,,,,,
144,200211,,,,,,,
144,200212,,,,,,,
144,200301,,,,,,,
144,200302,,,,,,,
144,200303,,,,,,,
144,200304,,,,,,,
144,200305,,,,,,,
144,200306,,,,,,,
144,200307,,,,,,,
144,200308,,,,,,,
144,200309,,,,,,,
144,200310,,,,,,,
