symbol,reportingDate,returnOnAssets,returnOnEquity,freeCashFlowToAssets,freeCashFlowToEquity,operatingProfitMargin,netProfitMargin,payoutRatio
883,2001-02-28,,,,,,,
883,2001-03-30,,,,,,,
883,2001-04-27,,,,,,,
883,2001-05-31,,,,,,,
883,2001-06-29,,,,,,,
883,2001-07-31,,,,,,,
883,2001-08-31,,,,,,,
883,2001-09-28,,,,,,,
883,2001-10-31,,,,,,,
883,2001-11-30,,,,,,,
883,2001-12-31,,,,,,,
883,2002-01-31,,,,,,,
883,2002-02-28,,,,,,,
883,2002-03-28,,,,,,,
883,2002-04-30,,,,,,,
883,2002-05-31,,,,,,,
883,2002-06-28,,,,,,,
883,2002-07-31,,,,,,,
883,2002-08-30,,,,,,,
883,2002-09-30,,,,,,,
883,2002-10-31,,,,,,,
883,2002-11-29,,,,,,,
883,2002-12-31,,,,,,,
883,2003-01-30,,,,,,,
883,2003-02-28,,,,,,,
883,2003-03-31,,,,,,,
883,2003-04-30,,,,,,,
883,2003-05-30,,,,,,,
883,2003-06-30,,,,,,,
883,2003-07-31,,,,,,,
883,2003-08-29,,,,,,,
883,2003-09-30,,,,,,,
883,2003-10-31,,,,,,,
883,2003-11-28,,,,,,,
883,2003-12-31,,,,,,,
883,2004-01-30,,,,,,,
883,2004-02-27,,,,,,,
883,2004-03-31,,,,,,,
883,2004-04-30,,,,,,,
883,2004-05-31,,,,,,,
883,2004-06-30,,,,,,,
883,2004-07-30,,,,,,,
883,2004-08-31,,,,,,,
883,2004-09-30,,,,,,,
883,2004-10-29,,,,,,,
883,2004-11-30,,,,,,,
883,2004-12-31,,,,,,,
883,2005-01-31,,,,,,,
883,2005-02-28,,,,,,,
883,2005-03-31,,,,,,,
883,2005-04-29,,,,,,,
883,2005-05-31,,,,,,,
883,2005-06-30,,,,,,,
883,2005-07-29,,,,,,,
883,2005-08-31,,,,,,,
883,2005-09-30,,,,,,,
883,2005-10-31,,,,,,,
883,2005-11-30,,,,,,,
883,2005-12-30,,,,,,,
883,2006-01-27,,,,,,,
883,2006-02-28,,,,,,,
883,2006-03-31,,,,,,,
883,2006-04-28,,,,,,,
883,2006-05-30,,,,,,,
883,2006-06-30,,,,,,,
883,2006-07-31,,,,,,,
883,2006-08-31,,,,,,,
883,2006-09-29,,,,,,,
883,2006-10-31,,,,,,,
883,2006-11-30,,,,,,,
883,2006-12-29,,,,,,,
883,2007-01-31,,,,,,,
883,2007-02-28,,,,,,,
883,2007-03-30,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-04-30,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-05-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-06-29,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-07-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-08-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-09-28,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-10-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-11-30,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2007-12-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-01-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-02-29,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-03-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-04-30,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-05-30,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-06-30,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-07-31,0.199184248,0.286966593,0.104235453,0.150172984,0.484889615,0.348307584,0.366538329
883,2008-08-29,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2008-09-30,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2008-10-31,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2008-11-28,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2008-12-31,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2009-01-30,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2009-02-27,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2009-03-31,0.218504695,0.293161655,0.109612839,0.147064489,0.455238659,0.378405233,0.333795288
883,2009-04-30,0.214716532,0.276933904,0.093973434,0.121203662,0.435104905,0.35844863,0.353882729
883,2009-05-29,0.214716532,0.276933904,0.093973434,0.121203662,0.435104905,0.35844863,0.353882729
883,2009-06-30,0.214716532,0.276933904,0.093973434,0.121203662,0.435104905,0.35844863,0.353882729
883,2009-07-31,0.214716532,0.276933904,0.093973434,0.121203662,0.435104905,0.35844863,0.353882729
883,2009-08-31,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2009-09-30,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2009-10-30,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2009-11-30,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2009-12-31,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2010-01-29,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2010-02-26,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2010-03-31,0.132650512,0.177424631,0.005903618,0.007896292,0.398281978,0.306271284,0.537873783
883,2010-04-30,0.121706325,0.169520164,0.043097596,0.060029021,0.38526789,0.281710195,0.533453629
883,2010-05-31,0.121706325,0.169520164,0.043097596,0.060029021,0.38526789,0.281710195,0.533453629
883,2010-06-30,0.121706325,0.169520164,0.043097596,0.060029021,0.38526789,0.281710195,0.533453629
883,2010-07-30,0.121706325,0.169520164,0.043097596,0.060029021,0.38526789,0.281710195,0.533453629
883,2010-08-31,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2010-09-30,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2010-10-29,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2010-11-30,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2010-12-31,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2011-01-31,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2011-02-28,0.151857484,0.224915679,0.120189192,0.178011863,0.394099759,0.294610327,0.372342019
883,2011-03-31,0.170869579,0.252171334,0.133894419,0.197602959,0.398392877,0.304681375,0.323553593
883,2011-04-29,0.170869579,0.252171334,0.133894419,0.197602959,0.398392877,0.304681375,0.323553593
883,2011-05-31,0.170869579,0.252171334,0.133894419,0.197602959,0.398392877,0.304681375,0.323553593
883,2011-06-30,0.170869579,0.252171334,0.133894419,0.197602959,0.398392877,0.304681375,0.323553593
883,2011-07-29,0.170869579,0.252171334,0.133894419,0.197602959,0.398392877,0.304681375,0.323553593
883,2011-08-31,0.186975584,0.276147746,0.131141993,0.193686068,0.399192307,0.306801101,0.276072737
883,2011-09-30,0.186975584,0.276147746,0.131141993,0.193686068,0.399192307,0.306801101,0.276072737
883,2011-10-31,0.186975584,0.276147746,0.131141993,0.193686068,0.399192307,0.306801101,0.276072737
