atDate,close,adjClose,monthReturnSign,yearReturnSign
1994-01-31,115,13.32186,0,0
1994-02-28,114,13.20602,-1,0
1994-03-31,87,10.27234,-1,0
1994-04-29,85.5,10.09523,-1,0
1994-05-31,89,10.50848,1,0
1994-06-30,84.5,9.97715,-1,0
1994-07-29,93,10.98077,1,0
1994-08-31,91,10.74463,-1,0
1994-09-30,86.25,10.29717,-1,0
1994-10-31,91.5,10.92396,1,0
1994-11-30,85.5,10.20763,-1,0
1994-12-30,83.5,9.96886,-1,0
1995-01-30,75,8.95407,-1,-1
1995-02-28,81.25,9.70024,1,-1
1995-03-31,87.25,10.69942,1,1
1995-04-28,89.75,11.00599,1,1
1995-05-31,100.5,12.32426,1,1
1995-06-30,99.25,12.17097,-1,1
1995-07-31,105,12.87609,1,1
1995-08-31,104,12.75346,-1,1
1995-09-29,107.5,13.32683,1,1
1995-10-31,112.5,13.94668,1,1
1995-11-30,114,14.13263,1,1
1995-12-29,117,14.50455,1,1
1996-01-31,128,15.86822,1,1
1996-02-29,124,15.37234,-1,1
1996-03-29,116,14.70948,-1,1
1996-04-30,115.5,14.64608,-1,1
1996-05-31,117,14.83628,1,1
1996-06-28,117,14.83628,0,1
1996-07-31,123.5,15.66052,1,1
1996-08-30,133.5,17.15851,1,1
1996-09-30,143.5,18.44379,1,1
1996-10-31,157.5,20.24318,1,1
1996-11-29,161,20.69303,1,1
1996-12-31,165.5,21.27141,1,1
1997-01-31,179.5,23.0708,1,1
1997-02-28,189,24.29182,1,1
1997-03-27,180,23.55394,-1,1
1997-04-30,196,25.64763,1,1
1997-05-30,235,30.75098,1,1
1997-06-27,233,30.48927,-1,1
1997-07-31,270,35.33091,1,1
1997-08-29,236,31.16767,-1,1
1997-09-30,259,34.2052,1,1
1997-10-31,175,23.11162,-1,1
1997-11-28,186.5,24.63039,1,1
1997-12-31,191,25.22468,1,1
1998-01-27,171.5,22.64939,-1,-1
1998-02-27,224,29.58288,1,1
1998-03-31,237,31.87094,1,1
1998-04-30,221,29.71932,-1,1
1998-05-29,188,25.28159,-1,-1
1998-06-30,189.5,25.48331,1,-1
1998-07-31,189,25.41607,-1,-1
1998-08-31,164.5,22.53016,-1,-1
1998-09-30,142,19.44852,-1,-1
1998-10-30,177.5,24.31066,1,1
1998-11-30,198.5,27.18685,1,1
1998-12-31,193,26.43356,-1,1
1999-01-29,193,26.43356,0,1
1999-02-26,218,29.85759,1,1
1999-03-31,243,33.9214,1,1
1999-04-30,288,40.20314,1,1
1999-05-31,258,36.01531,-1,1
1999-06-30,283,39.50517,1,1
1999-07-30,91.5,38.31862,-1,1
1999-08-31,96.25,40.76801,1,1
1999-09-30,89,37.69717,-1,1
1999-10-29,93.25,39.49732,1,1
1999-11-30,103,43.62706,1,1
1999-12-30,109,46.16845,1,1
2000-01-31,92.25,39.07375,-1,1
2000-02-29,89.25,37.80306,-1,1
2000-03-31,91,39.26571,1,1
2000-04-28,87,37.53975,-1,-1
2000-05-31,86,37.10826,-1,1
2000-06-30,89,38.40273,1,-1
2000-07-31,102.5,44.22787,1,1
2000-08-31,111,48.41508,1,1
2000-09-29,109,47.54274,-1,1
2000-10-31,108.5,47.32465,-1,1
2000-11-30,104.5,45.57996,-1,1
2000-12-29,115.5,50.37785,1,1
2001-01-31,121.5,52.99489,1,1
2001-02-28,105,45.79805,-1,1
2001-03-30,92,41.04939,-1,1
2001-04-27,99,44.17272,1,1
2001-05-31,97,43.28034,-1,1
2001-06-29,92.25,41.16094,-1,1
2001-07-31,89,39.71083,-1,-1
2001-08-31,91.25,41.37211,1,-1
2001-09-28,81.75,37.06488,-1,-1
2001-10-31,84.5,38.31171,1,-1
2001-11-30,94.5,42.84564,1,-1
2001-12-31,91.25,41.37211,-1,-1
2002-01-31,87,39.44519,-1,-1
2002-02-28,86.75,39.33184,-1,-1
2002-03-28,90,41.81414,1,1
2002-04-30,92.75,43.0918,1,-1
2002-05-31,94.75,44.021,1,1
2002-06-28,89.5,41.58184,-1,1
2002-07-31,88.5,41.11724,-1,1
2002-08-30,88.5,41.84647,1,1
2002-09-30,80.25,37.94553,-1,1
2002-10-31,85,40.19153,1,1
2002-11-29,91.5,43.265,1,1
2002-12-31,85.25,40.30974,-1,-1
2003-01-30,82.25,38.89121,-1,-1
2003-02-28,83.5,39.48226,1,1
2003-03-31,80.25,39.11895,-1,-1
2003-04-30,85.25,41.55627,1,-1
2003-05-30,93,45.33411,1,1
2003-06-30,92.5,45.09038,-1,1
2003-07-31,95.75,46.67463,1,1
2003-08-29,101.5,50.40101,1,1
2003-09-30,104,51.64241,1,1
2003-10-31,117,58.09772,1,1
2003-11-28,119,59.56096,1,1
2003-12-31,122.5,61.31276,1,1
2004-01-30,121.5,60.81224,-1,1
2004-02-27,128,64.06557,1,1
2004-03-31,117.5,59.74576,-1,1
2004-04-30,114,57.9661,-1,1
2004-05-31,117.5,60.30391,1,1
2004-06-30,117.5,60.30391,0,1
2004-07-30,115,59.02084,-1,1
2004-08-31,121,62.63834,1,1
2004-09-30,124,64.19135,1,1
2004-10-29,126,65.2267,1,1
2004-11-30,133,69.37469,1,1
2004-12-31,133,69.37469,0,1
2005-01-31,129,67.28824,-1,1
2005-02-28,133.5,69.6355,1,1
2005-03-31,124,65.76126,-1,1
2005-04-29,125,66.29159,1,1
2005-05-31,124,66.3409,1,1
2005-06-30,125,66.87591,1,1
2005-07-29,126.4,67.62492,1,1
2005-08-31,124.5,67.17425,-1,1
2005-09-30,126.2,68.09149,1,1
2005-10-31,121.3,65.44768,-1,1
2005-11-30,124.5,67.75918,1,-1
2005-12-30,124.5,67.75918,0,-1
2006-01-27,129.7,70.58928,1,1
2006-02-28,133.6,72.71186,1,1
2006-03-31,129.9,71.9941,-1,1
2006-04-28,132.2,73.26883,1,1
2006-05-30,135.9,75.96137,1,1
2006-06-30,136.1,76.07317,1,1
2006-07-31,140.1,78.30897,1,1
2006-08-31,141.2,79.58441,1,1
2006-09-29,142.1,80.09168,1,1
2006-10-31,146.8,82.74074,1,1
2006-11-30,144.5,82.09871,-1,1
2006-12-29,142.6,81.01922,-1,1
2007-01-31,142.3,80.84877,-1,1
2007-02-28,136.7,77.66709,-1,1
2007-03-30,135.8,78.79858,1,1
2007-04-30,144.3,83.73075,1,1
2007-05-31,144.5,84.61463,1,1
2007-06-29,142.5,83.44349,-1,1
2007-07-31,144.3,84.49752,1,1
2007-08-31,139.7,82.57647,-1,1
2007-09-28,142.2,84.05422,1,1
2007-10-31,151.5,89.55144,1,1
2007-11-30,132.1,78.85714,-1,-1
2007-12-31,131.7,78.61835,-1,-1
2008-01-31,115.6,69.00745,-1,-1
2008-02-29,120.7,72.0519,1,-1
2008-03-31,126.8,77.65161,1,-1
2008-04-30,135.1,82.73448,1,-1
2008-05-30,131.7,81.50011,-1,-1
2008-06-30,120.9,74.81673,-1,-1
2008-07-31,128.9,79.76738,1,-1
2008-08-29,123.5,77.31016,-1,-1
2008-09-30,121.8,76.24597,-1,-1
2008-10-31,92,57.59137,-1,-1
2008-11-28,83.7,53.33756,-1,-1
2008-12-31,73.7,46.96509,-1,-1
2009-01-30,60.8,38.74461,-1,-1
2009-02-27,56.95,36.29121,-1,-1
2009-03-31,42.65,29.91412,-1,-1
2009-04-30,54.75,38.40089,1,-1
2009-05-29,68.5,48.48473,1,-1
2009-06-30,65.65,46.46748,-1,-1
2009-07-31,77.1,54.57186,1,-1
2009-08-31,82.2,58.61716,1,-1
2009-09-30,89.9,64.10806,1,-1
2009-10-30,87.2,62.18268,-1,1
2009-11-30,90.7,65.09066,1,1
