atDate,close,adjClose,monthReturnSign,yearReturnSign
199401,5.8,0.2139,0,0
199402,4.85,0.17887,-1,-1
199403,3.9,0.14383,-1,-1
199404,4.9,0.18071,1,1
199405,4.959,0.20836,1,1
199406,5.1,0.21429,1,1
199407,5.05,0.21219,-1,-1
199408,4.65,0.19538,-1,-1
199409,4.49,0.19538,0,0
199410,4.6,0.20017,1,1
199411,4.65,0.20234,1,1
199412,5.05,0.21975,1,1
199501,4.6,0.20017,-1,-1
199502,4.7,0.20452,1,1
199503,5.2,0.22628,1,1
199504,5.4,0.23498,1,1
199505,6.1,0.26544,1,1
199506,5.8,0.26703,1,1
199507,6.15,0.28314,1,1
199508,5.75,0.26883,-1,-1
199509,5.9,0.27584,1,1
199510,5.5,0.25714,-1,-1
199511,5.75,0.26883,1,1
199512,6.9,0.32259,1,1
199601,6.9,0.32259,0,0
199602,7.3,0.3413,1,1
199603,6.9,0.32259,-1,-1
199604,7,0.32727,1,1
199605,7.8,0.36467,1,1
199606,7.3,0.35017,-1,-1
199607,6.95,0.33338,-1,-1
199608,7,0.33578,1,1
199609,7,0.34068,1,1
199610,7.05,0.34311,1,1
199611,7.2,0.35041,1,1
199612,6.85,0.33338,-1,-1
199701,6.8,0.33094,-1,-1
199702,6.3,0.30661,-1,-1
199703,6.4,0.31148,1,1
199704,7.8,0.37961,1,1
199705,7.7,0.38758,1,1
199706,8.7,0.43792,1,1
199707,8.8,0.44295,1,1
199708,7.9,0.39765,-1,-1
199709,9.05,0.46316,1,1
199710,7.75,0.39663,-1,-1
199711,10.4,0.53225,1,1
199712,10.85,0.55528,1,1
199801,10.7,0.5476,-1,-1
199802,11.7,0.59878,1,1
199803,12.3,0.62948,1,1
199804,13,0.66531,1,1
199805,12,0.62907,-1,-1
199806,12.5,0.65529,1,1
199807,11.5,0.60286,-1,-1
199808,9.1,0.47705,-1,-1
199809,12.5,0.66502,1,1
199810,12.1,0.64374,-1,-1
199811,14.55,0.77408,1,1
199812,16.05,0.85388,1,1
199901,15,0.79802,-1,-1
199902,14,0.74482,-1,-1
199903,16.4,0.8725,1,1
199904,19,1.01083,1,1
199905,18.5,1.00857,-1,-1
199906,18.6,1.01402,1,1
199907,21.7,1.18303,1,1
199908,24.9,1.36733,1,1
199909,23.5,1.29045,-1,-1
199910,13.55,1.48813,1,1
199911,17.85,1.96038,1,1
199912,19.5,2.14159,1,1
200001,25,2.74563,1,1
200002,30.3,3.32771,1,1
200003,36.1,3.96469,1,1
200004,30.1,3.30574,-1,-1
200005,32.3,3.57842,1,1
200006,39,4.32069,1,1
200007,38.8,4.29854,-1,-1
200008,34,3.78224,-1,-1
200009,16.45,3.65988,-1,-1
200010,14.5,3.22603,-1,-1
200011,16.3,3.6265,1,1
200012,14.2,3.15928,-1,-1
200101,15.15,3.37065,1,1
200102,14.2,3.15928,-1,-1
200103,12.15,2.70319,-1,-1
200104,14.8,3.33661,1,1
200105,13.65,3.07735,-1,-1
200106,12.8,2.88572,-1,-1
200107,12.9,2.90826,1,1
200108,9.95,2.26147,-1,-1
200109,7.4,1.6819,-1,-1
200110,7.45,1.69326,1,1
200111,8.7,1.97737,1,1
200112,8.75,1.98873,1,1
200201,10,2.27284,1,1
200202,10.5,2.38648,1,1
200203,12.45,2.82968,1,1
200204,12.5,2.84104,1,1
200205,11.5,2.65303,-1,-1
200206,10.5,2.42233,-1,-1
200207,9.35,2.15703,-1,-1
200208,8.5,1.98006,-1,-1
200209,7.4,1.72381,-1,-1
200210,7.75,1.80535,1,1
200211,8.6,2.00335,1,1
200212,7.4,1.72381,-1,-1
200301,7.5,1.74711,1,1
200302,7.65,1.78205,1,1
200303,8.2,1.91017,1,1
200304,8.75,2.08966,1,1
200305,9.65,2.3046,1,1
200306,10.05,2.40012,1,1
200307,11.05,2.63894,1,1
200308,13.25,3.18887,1,1
200309,12.3,2.96024,-1,-1
200310,13.05,3.14074,1,1
200311,13.3,3.20091,1,1
200312,13.3,3.20091,0,0
200401,14.15,3.40548,1,1
200402,15.2,3.65818,1,1
200403,11.9,2.86397,-1,-1
200404,12.15,2.98583,1,1
200405,11.6,2.85067,-1,-1
200406,11.4,2.80152,-1,-1
200407,10.8,2.65407,-1,-1
200408,10,2.48658,-1,-1
200409,11.2,2.78497,1,1
200410,11.5,2.85957,1,1
200411,13,3.23256,1,1
200412,13.1,3.25742,1,1
200501,12.85,3.19526,-1,-1
200502,13.35,3.31959,1,1
200503,14.2,3.53095,1,1
200504,14.9,3.70501,1,1
200505,14.9,3.84701,1,1
200506,16.15,4.16975,1,1
200507,16.45,4.2472,1,1
200508,15.75,4.06647,-1,-1
200509,17.95,4.67674,1,1
200510,16.55,4.31198,-1,-1
200511,15.65,4.07749,-1,-1
