atDate,close,adjClose,monthReturnSign,yearReturnSign
199401,2.975,1.52837,0,0
199402,2.85,1.46415,-1,0
199403,2.425,1.24581,-1,0
199404,2.5,1.28434,1,0
199405,2.2,1.13022,-1,0
199406,1.99,1.04789,-1,0
199407,1.83,0.96364,-1,0
199408,1.88,0.98997,1,0
199409,1.82,0.95838,-1,0
199410,1.81,0.95311,-1,0
199411,1.7,0.89519,-1,0
199412,1.6,0.84253,-1,0
199501,1.06,0.55818,-1,-1
199502,1.28,0.67402,1,-1
199503,1.15,0.60557,-1,-1
199504,1.21,0.63716,1,-1
199505,1.18,0.66615,1,-1
199506,1.32,0.74518,1,-1
199507,1.49,0.84115,1,-1
199508,1.34,0.75647,-1,-1
199509,1.48,0.83551,1,-1
199510,1.73,0.9953,1,1
199511,2.025,1.16502,1,1
199512,2.075,1.19379,1,1
199601,2.5,1.4383,1,1
199602,2.625,1.51021,1,1
199603,2.425,1.39515,-1,1
199604,2.4,1.38077,-1,1
199605,2.35,1.38704,1,1
199606,2.05,1.20997,-1,1
199607,2.225,1.31326,1,1
199608,2.65,1.56411,1,1
199609,2.6,1.5346,-1,1
199610,2.5,1.48619,-1,1
199611,2.825,1.6794,1,1
199612,3.4,2.02122,1,1
199701,3.75,2.22929,1,1
199702,5.1,3.03183,1,1
199703,5.5,3.26962,1,1
199704,8.3,4.93416,1,1
199705,14.1,8.38212,1,1
199706,24.1,14.32689,1,1
199707,22.25,13.22711,-1,1
199708,24.5,14.56468,1,1
199709,17.9,10.64113,-1,1
199710,11.2,6.67143,-1,1
199711,9,5.36097,-1,1
199712,7.95,4.73552,-1,1
199801,4.55,2.71027,-1,1
199802,8.05,4.79509,1,1
199803,7.2,4.28878,-1,1
199804,6.15,3.66333,-1,-1
199805,5.3,3.16732,-1,-1
199806,4.725,2.82369,-1,-1
199807,3.6,2.15138,-1,-1
199808,3.425,2.0468,-1,-1
199809,4.6,2.74899,1,-1
199810,5.05,3.03595,1,-1
199811,5.2,3.12613,1,-1
199812,5,3.00589,-1,-1
199901,3.825,2.29951,-1,-1
199902,4.075,2.4498,1,-1
199903,4.5,2.7053,1,-1
199904,5.45,3.27642,1,-1
199905,4.975,3.02018,-1,-1
199906,6.8,4.12809,1,1
199907,6.15,3.73349,-1,1
199908,6.55,3.97632,1,1
199909,6.3,3.84842,-1,1
199910,6.15,3.75679,-1,1
199911,6.3,3.84842,1,1
199912,6.4,3.90951,1,1
200001,6.5,3.97059,1,1
200002,4.825,2.9474,-1,1
200003,5.05,3.08484,1,1
200004,4.85,2.96267,-1,-1
200005,4.45,2.71833,-1,-1
200006,5.35,3.31451,1,-1
200007,5.95,3.68623,1,-1
200008,6.15,3.81013,1,-1
200009,5.95,3.68623,-1,-1
200010,5.45,3.40436,-1,-1
200011,5.55,3.46683,1,-1
200012,5.65,3.52929,1,-1
200101,5.35,3.3419,-1,-1
200102,6.35,3.96655,1,1
200103,5.45,3.40436,-1,1
200104,5.6,3.49806,1,1
