atDate,close,adjClose,monthReturnSign,yearReturnSign
200502,3.975,3.50717,0,0
200503,4.2,3.70569,1,0
200504,4.675,4.12479,1,0
200505,5.1,4.49977,1,0
200506,5.8,5.11739,1,0
200507,6.4,5.64677,1,0
200508,6.75,5.95558,1,0
200509,8.4,7.41139,1,0
200510,8.3,7.32316,-1,0
200511,10.1,8.91131,1,0
200512,12.65,11.1612,1,0
200601,13.75,12.13174,1,0
200602,13.45,11.86704,-1,1
200603,14.55,12.83758,1,1
200604,16.7,14.73455,1,1
200605,20.8,18.35201,1,1
200606,16.6,14.64632,-1,1
200607,18.06,15.93448,1,1
200608,20.55,18.13143,1,1
200609,24,21.1754,1,1
200610,25.85,22.80767,1,1
200611,23.5,20.73424,-1,1
200612,25.45,22.45474,1,1
200701,23.35,20.6019,-1,1
200702,20.65,18.21966,-1,1
200703,23.85,21.04305,1,1
200704,23.7,20.9107,-1,1
200705,24.25,21.39597,1,1
200706,22.4,19.7637,-1,1
200707,22.8,20.11663,1,1
200708,20.35,17.95497,-1,-1
200709,21.3,18.79316,1,-1
200710,21.4,18.88139,1,-1
200711,19.36,17.08149,-1,-1
200712,17.5,15.44039,-1,-1
200801,12.86,11.34648,-1,-1
200802,12.44,10.97591,-1,-1
200803,10.5,9.26424,-1,-1
200804,12.1,10.67593,1,-1
200805,10.62,9.37011,-1,-1
200806,7.56,6.67025,-1,-1
200807,7.47,6.59084,-1,-1
200808,5.86,5.17033,-1,-1
200809,3.4,2.99985,-1,-1
200810,2.75,2.42635,-1,-1
200811,2,1.76462,-1,-1
200812,2.57,2.26753,1,-1
200901,2.9,2.55869,1,-1
200902,2.3,2.02931,-1,-1
200903,3.28,2.89397,1,-1
200904,4.83,4.26155,1,-1
200905,5.53,4.87916,1,-1
200906,5.08,4.48213,-1,-1
200907,5.42,4.78211,1,-1
200908,4.76,4.19979,-1,-1
200909,5.09,4.49095,1,1
200910,6.99,6.16733,1,1
200911,6.69,5.90264,-1,1
200912,9.02,7.95842,1,1
201001,8.27,7.29669,-1,1
201002,7.96,7.02317,-1,1
201003,8.19,7.2261,1,1
201004,7.1,6.26439,-1,1
201005,5.68,5.01151,-1,1
201006,5.11,4.50859,-1,1
201007,5.46,4.8174,1,1
201008,5.17,4.56153,-1,1
201009,5.7,5.02916,1,1
201010,5.72,5.0468,1,-1
201011,5.48,4.83505,-1,-1
201012,5.43,4.79093,-1,-1
201101,5.52,4.87034,1,-1
201102,5.51,4.86152,-1,-1
201103,4.67,4.12038,-1,-1
201104,4.58,4.04097,-1,-1
201105,4.39,3.87333,-1,-1
201106,3.42,3.01749,-1,-1
201107,3.55,3.13219,1,-1
201108,3.87,3.41453,1,-1
201109,4.08,3.59982,1,-1
201110,5.28,4.65859,1,-1
201111,4.79,4.22626,-1,-1
201112,5.01,4.42036,1,-1
201201,5.34,4.71153,1,-1
201202,5.45,4.80858,1,-1
201203,5.53,4.87916,1,1
201204,3.68,3.24689,-1,-1
201205,3.17,2.79692,-1,-1
201206,2.81,2.47929,-1,-1
201207,2.32,2.04695,-1,-1
201208,2.44,2.15283,1,-1
201209,2.55,2.24989,1,-1
201210,2.7,2.38223,1,-1
201211,3.92,3.45865,1,-1
201212,3.76,3.31748,-1,-1
201301,3.18,2.80574,-1,-1
201302,3.27,2.88515,1,-1
201303,2.9,2.55869,-1,-1
201304,3,2.64692,1,-1
201305,4.41,3.89098,1,1
201306,4.24,3.74099,-1,1
201307,4.18,3.68805,-1,1
201308,5.04,4.44683,1,1
201309,4.81,4.2439,-1,1
201310,4.37,3.85569,-1,1
201311,3.89,3.43218,-1,-1
201312,4.17,3.67923,1,1
201401,3.87,3.41453,-1,1
201402,4.18,3.68805,1,1
201403,4.28,3.77628,1,1
201404,4.18,3.68805,-1,1
201405,4.41,3.89098,1,0
201406,4.92,4.34096,1,1
201407,4.39,3.87333,-1,1
201408,4.37,3.85569,-1,-1
201409,4.04,3.56452,-1,-1
201410,4.13,3.64393,1,-1
201411,4.03,3.5557,-1,1
201412,3.49,3.07926,-1,-1
201501,3.46,3.05279,-1,-1
201502,3.67,3.23807,1,-1
201503,4.11,3.62629,1,-1
201504,4.14,3.65276,1,-1
201505,4.64,4.09391,1,1
201506,4.69,4.31225,1,-1
201507,4.05,3.7238,-1,-1
201508,3.45,3.17213,-1,-1
201509,3.55,3.26407,1,-1
201510,3.71,3.41119,1,-1
201511,3.52,3.23649,-1,-1
201512,2.96,2.72159,-1,-1
201601,2.77,2.5469,-1,-1
201602,2.78,2.55609,1,-1
201603,3.46,3.18132,1,-1
201604,3.33,3.06179,-1,-1
201605,2.54,2.54,-1,-1
201606,2.49,2.49,-1,-1
201607,2.64,2.64,1,-1
201608,2.6,2.6,-1,-1
201609,2.56,2.56,-1,-1
