atDate,close,adjClose,monthReturnSign,yearReturnSign
1996-07-31,12.2,6.10403,0,0
1996-08-30,12.65,6.32918,1,0
1996-09-30,12.75,6.37921,1,0
1996-10-31,14.4,7.20476,1,0
1996-11-29,18.8,9.40621,1,0
1996-12-31,20.5,10.25677,1,0
1997-01-31,22.4,11.2074,1,0
1997-02-28,21.9,10.95724,-1,0
1997-03-27,21.9,10.95724,0,0
1997-04-30,21.95,10.98225,1,0
1997-05-30,24.55,12.3705,1,0
1997-06-27,22.45,11.31233,-1,0
1997-07-31,26.8,13.50425,1,1
1997-08-29,22.7,11.4383,-1,1
1997-09-30,23.1,11.63986,1,1
1997-10-31,20,10.12162,-1,1
1997-11-28,18,9.10945,-1,-1
1997-12-31,21.9,11.08317,1,1
1998-01-27,19.8,10.0204,-1,-1
1998-02-27,23.85,12.07003,1,1
1998-03-31,23.1,11.69047,-1,1
1998-04-30,19.65,9.94449,-1,-1
1998-05-29,17.2,8.80392,-1,-1
1998-06-30,14.65,7.49868,-1,-1
1998-07-31,12.15,6.21905,-1,-1
1998-08-31,13.5,6.91005,1,-1
1998-09-30,16.8,8.66085,1,-1
1998-10-30,19.7,10.15588,1,1
1998-11-30,18.55,9.56303,-1,1
1998-12-31,17.3,8.91862,-1,-1
1999-01-29,14.35,7.39781,-1,-1
1999-02-26,13.9,7.16582,-1,-1
1999-03-31,14.8,7.6298,1,-1
1999-04-30,16.2,8.35154,1,-1
1999-05-31,14.8,7.7512,-1,-1
1999-06-30,16.05,8.40587,1,1
1999-07-30,16,8.37968,-1,1
1999-08-31,15.65,8.19637,-1,1
1999-09-30,15.35,8.10725,-1,-1
1999-10-29,14.7,7.76395,-1,-1
1999-11-30,14.2,7.49987,-1,-1
1999-12-30,15,7.9224,1,-1
2000-01-31,13.85,7.31501,-1,-1
2000-02-29,10.65,5.6249,-1,-1
2000-03-31,14.3,7.55268,1,-1
2000-04-28,12.3,6.64941,-1,-1
2000-05-31,13.35,7.21704,1,-1
2000-06-30,12.8,6.91971,-1,-1
2000-07-31,12.35,6.67644,-1,-1
2000-08-31,13.35,7.21704,1,-1
2000-09-29,12.8,7.03042,-1,-1
2000-10-31,12.1,6.64595,-1,-1
2000-11-30,11.85,6.50863,-1,-1
2000-12-29,12.85,7.05789,1,-1
2001-01-31,12.25,6.72833,-1,-1
2001-02-28,14.1,7.74445,1,1
2001-03-30,12.75,7.00296,-1,-1
2001-04-27,12.4,7.03402,1,1
2001-05-31,12.65,7.17584,1,-1
2001-06-29,13.5,7.65801,1,1
2001-07-31,12.55,7.11911,-1,1
2001-08-31,12.95,7.34602,1,1
2001-09-28,12.8,7.38109,1,1
2001-10-31,12.7,7.32342,-1,1
2001-11-30,12.4,7.15043,-1,1
2001-12-31,12.15,7.00626,-1,-1
2002-01-31,11.95,6.89094,-1,1
2002-02-28,12.3,7.09276,1,-1
2002-03-28,12.55,7.23692,1,1
2002-04-30,12.3,7.33339,1,1
2002-05-31,12.95,7.72093,1,1
2002-06-28,12.55,7.48244,-1,-1
2002-07-31,12.8,7.63149,1,1
2002-08-30,13.6,8.10846,1,1
2002-09-30,13.3,8.05194,-1,1
2002-10-31,13.7,8.29411,1,1
2002-11-29,13.65,8.26384,-1,1
2002-12-31,13.35,8.08221,-1,1
2003-01-30,13.5,8.17303,1,1
2003-02-28,14.2,8.59681,1,1
2003-03-31,14.7,8.89952,1,1
2003-04-30,14.6,8.83898,-1,1
2003-05-30,16.1,10.06437,1,1
2003-06-30,15.1,9.43926,-1,1
2003-07-31,16.15,10.09563,1,1
2003-08-29,16.15,10.09563,0,1
2003-09-30,16,10.13723,1,1
2003-10-31,16.85,10.67577,1,1
2003-11-28,17.55,11.11928,1,1
2003-12-31,17.4,11.02424,-1,1
2004-01-30,19.35,12.25972,1,1
2004-02-27,19.85,12.57651,1,1
2004-03-31,18.85,11.94293,-1,1
2004-04-30,18.65,11.81621,-1,1
2004-05-31,18.5,12.04407,1,1
2004-06-30,18.8,12.23938,1,1
2004-07-30,18.55,12.07663,-1,1
2004-08-31,0,12.59745,1,1
2004-09-30,20.15,13.26272,1,1
2004-10-29,20.75,13.65764,1,1
2004-11-30,22.35,14.71076,1,1
2004-12-31,22.45,14.77658,1,1
2005-01-31,23.35,15.36896,1,1
2005-02-28,23.65,15.56642,1,1
2005-03-31,22.4,14.74367,-1,1
2005-04-29,24.6,16.19171,1,1
2005-05-31,23.5,15.83459,-1,1
2005-06-30,23.15,15.59875,-1,1
2005-07-29,24.3,16.37364,1,1
2005-08-31,24.45,16.47471,1,1
2005-09-30,25.9,17.61887,1,1
2005-10-31,24.1,16.3944,-1,1
2005-11-30,25.1,17.07466,1,1
2005-12-30,24.4,16.59848,-1,1
2006-01-27,24.1,16.3944,-1,1
2006-02-28,24.45,16.63249,1,1
2006-03-31,24.65,16.76854,1,1
2006-04-28,25.3,17.21071,1,1
2006-05-30,22.95,16.06156,-1,1
2006-06-30,22.45,15.71164,-1,1
2006-07-31,24.15,16.90138,1,1
2006-08-31,24.65,17.25131,1,1
2006-09-29,23.85,16.86457,-1,-1
2006-10-31,23.3,16.47566,-1,1
2006-11-30,23.7,16.75851,1,-1
2006-12-29,24.15,17.07671,1,1
2007-01-31,28.25,19.97586,1,1
2007-02-28,27.4,19.37481,-1,1
2007-03-30,27.2,19.23339,-1,1
2007-04-30,28.1,20.38994,1,1
2007-05-31,27.75,20.13598,-1,1
2007-06-29,28.85,20.93416,1,1
2007-07-31,28.1,20.38994,-1,1
2007-08-31,28.85,20.93416,1,1
2007-09-28,29.2,21.39332,1,1
2007-10-31,30.2,22.12597,1,1
2007-11-30,29.95,21.94281,-1,1
2007-12-31,29.15,21.35669,-1,1
2008-01-31,29.5,21.61311,1,1
2008-02-29,31.1,22.78535,1,1
2008-03-31,31.25,22.89525,1,1
2008-04-30,33.7,24.69023,1,1
2008-05-30,31.55,23.7005,-1,1
2008-06-30,33,24.78975,1,1
2008-07-31,34.5,25.91655,1,1
2008-08-29,34,25.54095,-1,1
2008-09-30,35.9,27.19772,1,1
2008-10-31,28.05,21.25059,-1,-1
2008-11-28,30,22.7279,1,1
2008-12-31,29.15,22.08394,-1,1
2009-01-30,29.2,22.12182,1,1
2009-02-27,29.55,22.38698,1,-1
2009-03-31,31,23.4855,1,1
2009-04-30,30.05,22.76578,-1,-1
2009-05-29,28.65,22.32042,-1,-1
2009-06-30,27.2,21.19077,-1,-1
2009-07-31,28.25,22.0088,1,-1
2009-08-31,28.2,21.96984,-1,-1
2009-09-30,27.7,21.82614,-1,-1
2009-10-30,27.75,21.86553,1,1
2009-11-30,28.75,22.65348,1,-1
2009-12-31,29.55,23.28384,1,1
2010-01-29,28.95,22.81107,-1,1
2010-02-26,29.2,23.00806,1,1
2010-03-31,30.05,23.67781,1,1
2010-04-30,29.15,23.65105,-1,1
2010-05-31,28.15,22.83969,-1,1
2010-06-30,28.95,23.48878,1,1
2010-07-30,29.1,23.61048,1,1
2010-08-31,29.95,24.57133,1,1
2010-09-30,30.8,25.26867,1,1
2010-10-29,32.4,26.58133,1,1
2010-11-30,34.7,28.46828,1,1
2010-12-31,35.6,29.20665,1,1
2011-01-31,37.05,30.39625,1,1
2011-02-28,38.4,31.5038,1,1
2011-03-31,36.75,30.15012,-1,1
2011-04-29,37.85,31.05257,1,1
2011-05-31,36.75,30.9672,-1,1
2011-06-30,40.4,34.04286,1,1
2011-07-29,44.9,37.83476,1,1
2011-08-31,47.2,40.07102,1,1
2011-09-30,45.7,38.79758,-1,1
2011-10-31,41.95,35.61397,-1,1
2011-11-30,42.7,36.25069,1,1
2011-12-30,45.5,38.62779,1,1
2012-01-31,44.15,37.48169,-1,1
2012-02-29,45.6,38.71268,1,1
2012-03-30,47.25,40.11347,1,1
2012-04-30,46.05,39.09472,-1,1
2012-05-31,42.65,37.16836,-1,1
2012-06-29,46.75,40.7414,1,1
2012-07-31,47.15,41.08999,1,1
2012-08-31,46.9,41.21777,1,1
2012-09-28,46.95,41.26171,1,1
2012-10-31,45.4,39.8995,-1,1
2012-11-30,47.35,41.61324,1,1
2012-12-31,47.5,41.74507,1,1
2013-01-31,49.2,43.2391,1,1
2013-02-28,50.85,44.68919,1,1
2013-03-28,53.25,46.79842,1,1
2013-04-30,56.3,49.47889,1,1
2013-05-31,54,48.52459,-1,1
2013-06-28,51.7,46.4578,-1,1
2013-07-31,53.55,48.12021,1,1
2013-08-30,52.4,47.53958,-1,1
2013-09-30,53.75,48.76436,1,1
2013-10-31,53.95,48.94581,1,1
2013-11-29,51.15,46.40552,-1,1
2013-12-31,48.95,44.40959,-1,1
2014-01-30,45.65,41.41568,-1,-1
2014-02-28,50.6,45.90654,1,1
2014-03-31,49.5,44.90857,-1,-1
2014-04-30,50.6,45.90654,1,-1
2014-05-30,52.9,49.24865,1,1
2014-06-30,53.45,49.76069,1,1
2014-07-31,54.8,51.0175,1,1
2014-08-29,55.95,52.566,1,1
2014-09-30,54.5,51.2037,-1,1
2014-10-31,56.6,53.17668,1,1
2014-11-28,57.4,53.9283,1,1
2014-12-31,57.4,53.9283,0,1
2015-01-30,63.85,59.98818,1,1
2015-02-27,66.15,62.14908,1,1
2015-03-31,66.65,62.61884,1,1
2015-04-30,65.8,61.82025,-1,1
2015-05-29,64,61.51005,-1,1
2015-06-30,60.2,57.85789,-1,1
2015-07-31,67.45,64.82582,1,1
2015-08-31,63.9,61.9879,-1,1
2015-09-30,69.25,67.17781,1,1
2015-10-30,72.15,69.99103,1,1
2015-11-30,67.9,65.86821,-1,1
2015-12-31,71.8,69.65151,1,1
2016-01-29,72.8,70.62159,1,1
2016-02-29,79.35,76.97558,1,1
2016-03-31,75.85,73.58031,-1,1
2016-04-29,73.35,71.15512,-1,1
2016-05-31,72.7,72.01487,1,1
2016-06-30,66.7,66.07141,-1,1
2016-07-29,68.6,67.95351,1,1
2016-08-31,65.15,65.15,-1,1
2016-09-30,66.7,66.7,1,-1
