atDate,close,adjClose,monthReturnSign,yearReturnSign
199401,21.5,1.49832,0,0
199402,20.1,1.40075,-1,0
199403,19.3,1.345,-1,0
199404,16.6,1.43407,1,0
199405,16.3,1.40815,-1,0
199406,14.8,1.27857,-1,0
199407,14.55,1.25697,-1,0
199408,14.65,1.26561,1,0
199409,14.5,1.26272,-1,0
199410,14.65,1.27578,1,0
199411,12.6,1.09726,-1,0
199412,12.5,1.08855,-1,0
199501,11.6,1.01018,-1,-1
199502,13.5,1.17564,1,-1
199503,13.8,1.20176,1,-1
199504,11.25,1.19571,-1,-1
199505,12.55,1.33388,1,-1
199506,12.35,1.31262,-1,1
199507,12.3,1.30731,-1,1
199508,12.2,1.29668,-1,1
199509,12.45,1.32325,1,1
199510,12.55,1.34661,1,1
199511,12.65,1.35734,1,1
199512,12.45,1.33588,-1,1
199601,13.9,1.49146,1,1
199602,15.15,1.62558,1,1
199603,15.25,1.63631,1,1
199604,12.7,1.68451,1,1
199605,12.3,1.63145,-1,1
199606,12.35,1.63809,1,1
199607,12.25,1.62482,-1,1
199608,12.5,1.65798,1,1
199609,13.15,1.7442,1,1
199610,13.6,1.8205,1,1
199611,15.35,2.05475,1,1
199612,14.95,2.00121,-1,1
199701,14.6,1.95436,-1,1
199702,14.7,1.96774,1,1
199703,14.55,1.94766,-1,1
199704,12.3,2.00729,1,1
199705,13.5,2.20312,1,1
199706,15.5,2.52951,1,1
199707,16.8,2.74166,1,1
199708,14.4,2.35,-1,1
199709,15.95,2.62366,1,1
199710,14.6,2.4016,-1,1
199711,13.9,2.28645,-1,1
199712,15,2.46739,1,1
199801,13,2.13841,-1,1
199802,13.9,2.28645,1,1
199803,13,2.13841,-1,1
199804,10.55,1.9473,-1,-1
199805,10.15,1.87347,-1,-1
199806,8.8,1.62429,-1,-1
199807,7.85,1.44894,-1,-1
199808,8.1,1.49509,1,-1
199809,9.5,1.75349,1,-1
199810,11,2.0554,1,-1
199811,10.3,1.9246,-1,-1
199812,9.85,1.84052,-1,-1
199901,9,1.68169,-1,-1
199902,9,1.68169,0,-1
199903,10.95,2.04606,1,-1
199904,10.9,2.28801,1,1
199905,11,2.309,1,1
199906,11.25,2.36148,1,1
199907,10.6,2.22504,-1,1
199908,10.9,2.28801,1,1
199909,10.45,2.19355,-1,1
199910,10.3,2.18706,-1,1
199911,10.1,2.1446,-1,1
199912,10.65,2.26138,1,1
200001,9.95,2.11274,-1,1
200002,9.1,1.93226,-1,1
200003,9.75,2.07028,1,1
200004,8.55,2.04332,-1,-1
200005,8.4,2.00748,-1,-1
200006,8.75,2.09112,1,-1
200007,9.15,2.18671,1,-1
200008,9.7,2.31816,1,1
200009,9.75,2.33011,1,1
200010,9.85,2.38365,1,1
200011,9.8,2.37155,-1,1
200012,11.45,2.77084,1,1
200101,11.2,2.71034,-1,1
200102,11.7,2.83133,1,1
200103,10.6,2.56514,-1,1
200104,9.3,2.52798,-1,1
200105,9.15,2.48721,-1,1
200106,9.8,2.6639,1,1
200107,9.65,2.62312,-1,1
200108,9.65,2.62312,0,1
200109,9.75,2.65031,1,1
200110,9.75,2.68333,1,1
200111,9.8,2.69709,1,1
200112,9.55,2.62829,-1,-1
200201,9.8,2.69709,1,-1
200202,10.9,2.99983,1,1
200203,10.85,2.98607,-1,1
200204,9.75,3.0162,1,1
200205,10.4,3.21728,1,1
200206,10.35,3.20181,-1,1
200207,10.1,3.12447,-1,1
200208,10.45,3.23275,1,1
200209,10.45,3.23275,0,1
200210,10.25,3.20753,-1,1
200211,10.3,3.22318,1,1
200212,10.1,3.16059,-1,1
200301,9.8,3.06671,-1,1
200302,9.6,3.00413,-1,1
200303,9.6,3.00413,0,1
200304,9.2,2.94815,-1,-1
200305,9.75,3.1244,1,-1
200306,9.85,3.15644,1,-1
200307,9.95,3.18849,1,1
200308,10.5,3.36473,1,1
200309,10.4,3.33269,-1,1
200310,10.75,3.48392,1,1
200311,11.65,3.77559,1,1
200312,11.85,3.84041,1,1
200401,12.75,4.13209,1,1
200402,13.45,4.35895,1,1
200403,13.45,4.35895,0,1
200404,13.4,4.41946,1,1
200405,12.45,4.10614,-1,1
200406,12.85,4.23806,1,1
200407,13.6,4.48542,1,1
200408,14.05,4.63384,1,1
200409,14.55,4.79874,1,1
200410,15,4.98732,1,1
200411,16.05,5.33643,1,1
200412,16.05,5.33643,0,1
200501,16.2,5.38631,1,1
200502,16.35,5.43618,1,1
200503,15.35,5.10369,-1,1
200504,15.95,5.38333,1,1
200505,15.65,5.28207,-1,1
200506,15.8,5.3327,1,1
200507,16.2,5.4677,1,1
200508,15.6,5.2652,-1,1
200509,16,5.4002,1,1
200510,16,5.44088,1,1
200511,16.45,5.59391,1,1
200512,16.55,5.62791,1,1
200601,17,5.78094,1,1
200602,18.6,6.32502,1,1
200603,18.75,6.37603,1,1
200604,18.5,6.29102,-1,1
200605,17.4,5.99044,-1,1
200606,17.05,5.86994,-1,1
200607,17.58,6.05241,1,1
200608,18.06,6.21766,1,1
200609,18.26,6.28652,1,1
200610,17.82,6.17594,-1,1
200611,17.2,5.96106,-1,1
200612,17.5,6.06503,1,1
200701,17.34,6.00958,-1,1
200702,17.06,5.91254,-1,-1
200703,17.46,6.05117,1,-1
200704,18.66,6.46706,1,1
200705,16.34,6.30556,-1,1
200706,16.48,6.35959,1,1
200707,18.28,7.0542,1,1
200708,18,6.94615,-1,1
200709,18.1,6.98474,1,1
200710,20.75,8.05741,1,1
200711,23,8.93111,1,1
200712,23.9,9.28059,1,1
200801,21.3,8.27098,-1,1
200802,23,8.93111,1,1
200803,23.4,9.08643,1,1
200804,22.8,8.85345,-1,1
200805,19.22,8.29183,-1,1
200806,18.54,7.99847,-1,1
200807,17.26,7.44626,-1,1
200808,17.62,7.60157,1,1
200809,17.56,7.57568,-1,1
200810,13.38,5.81203,-1,-1
200811,13.8,5.99447,1,-1
200812,11.7,5.08227,-1,-1
200901,12.74,5.53403,1,-1
200902,11.8,5.12571,-1,-1
200903,12.22,5.30815,1,-1
200904,14.5,6.29854,1,-1
200905,15.66,6.91206,1,-1
200906,16.3,7.19455,1,-1
200907,17.34,7.65359,1,1
200908,16.78,7.40641,-1,-1
200909,19.58,8.64228,1,1
200910,18.76,8.33168,-1,1
200911,18.4,8.17179,-1,1
200912,19.5,8.66032,1,1
201001,16.98,7.54114,-1,1
201002,17.48,7.7632,1,1
201003,19.36,8.59815,1,1
201004,19,8.43826,-1,1
201005,17.2,8.50189,1,1
201006,19.34,9.55969,1,1
201007,19.4,9.58935,1,1
201008,18.76,9.273,-1,1
201009,19.64,9.70798,1,1
201010,18.68,9.29074,-1,1
201011,18.96,9.43,1,1
201012,18.32,9.11169,-1,1
201101,17.64,8.77349,-1,1
201102,17.44,8.67401,-1,1
201103,18.66,9.2808,1,1
201104,19.28,9.58916,1,1
201105,17.96,9.94318,1,1
201106,17.68,9.78817,-1,1
201107,19.08,10.56325,1,1
201108,18.32,10.14249,-1,1
201109,17.62,9.81782,-1,1
201110,17.64,9.82896,1,1
201111,17.76,9.89583,1,1
201112,18,10.02955,1,1
201201,18.4,10.25243,1,1
201202,19.8,11.03251,1,1
201203,19.9,11.08823,1,1
201204,19.84,11.0548,-1,1
201205,18.22,10.15214,-1,1
201206,16.42,10.28935,1,1
201207,17.96,11.25437,1,1
201208,18.28,11.4549,1,1
201209,19.66,12.39965,1,1
201210,20.6,12.99251,1,1
201211,21,13.24479,1,1
201212,21.15,13.3394,1,1
201301,22,13.8755,1,1
201302,21.7,13.68629,-1,1
201303,22.65,14.28546,1,1
201304,23.35,14.72695,1,1
201305,22,13.8755,-1,1
201306,18.96,13.29554,-1,1
201307,19.88,13.94069,1,1
201308,17.92,12.56625,-1,1
201309,18.66,13.17107,1,1
201310,18.12,12.78992,-1,-1
201311,18.28,12.90285,1,-1
201312,17.78,12.54993,-1,-1
201401,15.98,11.27941,-1,-1
201402,16.72,11.80173,1,-1
201403,16.92,11.9429,1,-1
201404,17.88,12.62051,1,-1
201405,18.74,13.22754,1,-1
201406,16.96,13.32943,1,1
201407,16.96,13.32943,0,-1
201408,17.58,13.81671,1,1
201409,16.84,13.32598,-1,1
201410,18.1,14.32306,1,1
201411,18.38,14.54463,1,1
201412,17.76,14.054,-1,1
201501,17.8,14.08566,1,1
201502,17.5,13.84826,-1,1
201503,17.94,14.19644,1,1
201504,18.5,14.63959,1,1
201505,18.7,14.79785,1,1
201506,16.26,14.33054,-1,1
201507,15.82,13.94275,-1,1
201508,14.62,12.88514,-1,-1
201509,14.52,12.89994,1,-1
201510,15.74,13.98381,1,-1
201511,15.22,13.52183,-1,-1
201512,15.2,13.50406,-1,-1
201601,13.62,12.10035,-1,-1
201602,13.68,12.15366,1,-1
201603,14.5,12.88217,1,-1
201604,14.48,12.8644,-1,-1
201605,14.92,13.25531,1,-1
201606,14.14,14.02535,1,-1
201607,14.4,14.28324,1,1
201608,14.8,14.68,1,1
201609,14.64,14.64,-1,1
