atDate,close,adjClose,monthReturnSign,yearReturnSign
199412,2.65,1.07731,0,0
199501,2.175,0.88421,-1,0
199502,2.25,0.9147,1,0
199503,2.775,1.12813,1,0
199504,2.675,1.09544,-1,0
199505,2.925,1.19782,1,0
199506,3.3,1.35138,1,0
199507,3.9,1.59709,1,0
199508,3.825,1.56638,-1,0
199509,4.175,1.7097,1,0
199510,4.625,1.92006,1,0
199511,4.45,1.8474,-1,0
199512,5.05,2.09649,1,1
199601,6.3,2.61543,1,1
199602,6.15,2.55315,-1,1
199603,6.1,2.5324,-1,1
199604,5.45,2.29313,-1,1
199605,5.3,2.23001,-1,1
199606,5.55,2.3352,1,1
199607,5.5,2.31416,-1,1
199608,5.95,2.50351,1,1
199609,6.55,2.75596,1,1
199610,7.4,3.13977,1,1
199611,7.5,3.1822,1,1
199612,9,3.81864,1,1
199701,8.65,3.67013,-1,1
199702,10.8,4.58236,1,1
199703,10.2,4.32779,-1,1
199704,10.85,4.64263,1,1
199705,11.1,4.7496,1,1
199706,17.95,7.68066,1,1
199707,17.35,7.42393,-1,1
199708,15.05,6.43978,-1,1
199709,13.75,5.88352,-1,1
199710,9,3.87344,-1,1
199711,5.4,2.32406,-1,-1
199712,6.3,2.71141,1,-1
199801,5.8,2.49621,-1,-1
199802,7.25,3.12027,1,-1
199803,6.5,2.79748,-1,-1
199804,5.25,2.29997,-1,-1
199805,4.025,1.76331,-1,-1
199806,2.775,1.2157,-1,-1
199807,2.15,0.94189,-1,-1
199808,1.8,0.78856,-1,-1
199809,3.225,1.45834,1,-1
199810,3.8,1.71835,1,-1
199811,3.5,1.58269,-1,-1
199812,3.225,1.45834,-1,-1
199901,2.625,1.18702,-1,-1
199902,3.175,1.43573,1,-1
199903,3.625,1.63922,1,-1
199904,5.25,2.37404,1,1
199905,4.65,2.1413,-1,1
199906,6.45,2.97019,1,1
199907,7,3.22346,1,1
199908,6.8,3.13136,-1,1
199909,6.15,2.86626,-1,1
199910,5.75,2.67984,-1,1
199911,6.35,2.95947,1,1
199912,6.45,3.00608,1,1
200001,5.7,2.65653,-1,1
200002,4.45,2.07396,-1,1
200003,4.525,2.10891,1,1
200004,4.625,2.15552,1,-1
200005,5.8,2.75433,1,1
200006,6.15,2.92054,1,-1
200007,6.95,3.30044,1,1
200008,7.05,3.34793,1,1
200009,5.9,2.84097,-1,-1
200010,5.85,2.81689,-1,1
200011,5.65,2.72059,-1,-1
200012,6.05,2.9132,1,-1
200101,5.8,2.79282,-1,1
200102,5.5,2.64836,-1,1
200103,4.65,2.23907,-1,1
200104,4.825,2.32333,1,1
200105,5.3,2.60414,1,-1
200106,5.15,2.53044,-1,-1
200107,4.5,2.21106,-1,-1
200108,4.15,2.03909,-1,-1
200109,3.5,1.76877,-1,-1
200110,4.1,2.07199,1,-1
200111,4.175,2.1099,1,-1
200112,4.025,2.03409,-1,-1
200201,4.5,2.27414,1,-1
200202,4.525,2.28677,1,-1
200203,5.3,2.67843,1,1
200204,6.1,3.08272,1,1
200205,6.3,3.25615,1,1
200206,6.2,3.20447,-1,1
200207,6.3,3.25615,1,1
200208,5.35,2.76515,-1,1
200209,5.45,2.87226,1,1
200210,6.25,3.29388,1,1
200211,6.15,3.24118,-1,1
200212,6.4,3.37293,1,1
200301,7.25,3.8209,1,1
200302,7.05,3.71549,-1,1
200303,6.9,3.63644,-1,1
200304,6.7,3.53104,-1,1
200305,7.8,4.21254,1,1
200306,8.2,4.42857,1,1
200307,8.25,4.45557,1,1
200308,8.7,4.6986,1,1
200309,8.8,4.75261,1,1
200310,10.55,5.78039,1,1
200311,10.25,5.61602,-1,1
200312,10.35,5.67081,1,1
200401,10.8,5.91737,1,1
200402,11.85,6.49267,1,1
200403,12,6.57485,1,1
200404,10,5.47904,-1,1
200405,10.65,5.95035,1,1
200406,10.85,6.06209,1,1
200407,11.1,6.20177,1,1
200408,11.7,6.537,1,1
200409,13,7.35962,1,1
200410,13.45,7.61438,1,1
200411,13.95,7.89744,1,1
200412,16.1,9.11461,1,1
200501,16.25,9.19953,1,1
200502,17.4,9.85057,1,1
200503,16.95,9.59581,-1,1
200504,16.9,9.56751,-1,1
200505,15.1,8.67907,-1,1
200506,15.1,8.67907,0,1
200507,15.3,8.79402,1,1
200508,15.35,8.82276,1,1
200509,15.1,8.9181,1,1
200510,12.7,7.50065,-1,-1
200511,12.95,7.6483,1,-1
200512,14.2,8.38655,1,-1
200601,15.8,9.33152,1,1
