atDate,close,adjClose,monthReturnSign,yearReturnSign
200705,7.95,6.28798,0,0
200706,8.63,6.82582,1,0
200707,9.1,7.19756,1,0
200708,8.95,7.07892,-1,0
200709,10.22,8.11128,1,0
200710,12.44,9.87322,1,0
200711,10.24,8.12715,-1,0
200712,11.78,9.3494,1,0
200801,9.08,7.2065,-1,0
200802,9.58,7.60333,1,0
200803,8.07,6.40489,-1,0
200804,8.3,6.58744,1,0
200805,9.78,7.79611,1,1
200806,7.02,5.59598,-1,-1
200807,8.06,6.42502,1,-1
200808,7.9,6.29747,-1,-1
200809,5.49,4.40424,-1,-1
200810,3.6,2.88802,-1,-1
200811,3.4,2.72758,-1,-1
200812,3.4,2.72758,0,-1
200901,3.15,2.52702,-1,-1
200902,3.31,2.65538,1,-1
200903,3.95,3.1688,1,-1
200904,5.97,4.78931,1,-1
200905,6.05,4.88607,1,-1
200906,6.82,5.50793,1,-1
200907,7.85,6.33978,1,-1
200908,6.99,5.64523,-1,-1
200909,7.96,6.46269,1,1
200910,7.98,6.47893,1,1
200911,9.63,7.81855,1,1
200912,9.06,7.35577,-1,1
201001,8.83,7.16904,-1,1
201002,8.65,7.0229,-1,1
201003,10.44,8.47619,1,1
201004,10.84,8.80095,1,1
201005,10.42,8.50196,-1,1
201006,11.16,9.10574,1,1
201007,11.98,9.7748,1,1
201008,13.58,11.08028,1,1
201009,15.58,12.85936,1,1
201010,14,11.55526,-1,1
201011,14.12,11.65431,1,1
201012,13.14,10.84544,-1,1
201101,13.34,11.01052,1,1
201102,13.52,11.15908,1,1
201103,14.26,11.76986,1,1
201104,15.16,12.5127,1,1
201105,16.44,13.74493,1,1
201106,16.4,13.71149,-1,1
201107,17.06,14.26329,1,1
201108,16,13.37706,-1,1
201109,13.6,11.4476,-1,-1
201110,15.44,12.9964,1,1
201111,14.3,12.03682,-1,1
201112,13.54,11.3971,-1,1
201201,12.6,10.60587,-1,-1
201202,12.82,10.79105,1,-1
201203,13.94,11.73379,1,-1
201204,15.22,12.81122,1,1
201205,12.46,10.48803,-1,-1
201206,13.12,11.1313,1,-1
201207,14.36,12.18334,1,-1
201208,14,11.87791,-1,-1
201209,14.04,11.99458,1,1
201210,14.44,12.3363,1,-1
201211,16.28,13.90824,1,1
201212,16.82,14.36957,1,1
201301,17.24,14.72838,1,1
201302,14.28,12.19961,-1,1
201303,12.9,11.02066,-1,-1
201304,12.66,10.81562,-1,-1
201305,11.98,10.32084,-1,-1
201306,10.66,9.18365,-1,-1
201307,11.2,9.64886,1,-1
201308,10.72,9.23534,-1,-1
201309,11.26,9.78388,1,-1
201310,10.94,9.50583,-1,-1
201311,9.54,8.28936,-1,-1
201312,8.97,7.79409,-1,-1
201401,8.38,7.28143,-1,-1
201402,9.57,8.31543,1,-1
201403,7.73,6.71664,-1,-1
201404,8.03,6.97732,1,-1
201405,7.69,6.68189,-1,-1
201406,8.6,7.47259,1,-1
201407,9.69,8.4197,1,-1
201408,9.91,8.74727,1,-1
201409,8.73,7.70572,-1,-1
201410,9.87,8.71196,1,-1
201411,8.81,8.22642,-1,-1
201412,8.72,8.14238,-1,1
201501,8.79,8.20775,1,1
201502,8.39,7.83424,-1,-1
201503,9.03,8.43185,1,1
201504,9.97,9.30958,1,1
201505,9.9,9.24422,-1,1
201506,8.93,8.33847,-1,1
201507,8.06,7.75409,-1,-1
201508,7.09,6.8209,-1,-1
201509,6.7,6.4457,-1,-1
201510,7.54,7.25382,1,-1
201511,6.78,6.69232,-1,-1
201512,5.82,5.74473,-1,-1
201601,5.2,5.13275,-1,-1
201602,5.06,4.99456,-1,-1
201603,4.49,4.43193,-1,-1
201604,4.76,4.69844,1,-1
201605,4.56,4.50103,-1,-1
201606,4.54,4.48129,-1,-1
201607,5.13,5.13,1,-1
201608,5.04,5.04,-1,-1
201609,5.32,5.32,1,-1
