atDate,close,adjClose,monthReturnSign,yearReturnSign
2010-10-29,23.05,21.58401,0,0
2010-11-30,22.45,21.02217,-1,0
2010-12-31,21.85,20.46033,-1,0
2011-01-31,21.45,20.08577,-1,0
2011-02-28,22.7,21.25627,1,0
2011-03-31,23.95,22.42677,1,0
2011-04-29,26.15,24.48685,1,0
2011-05-31,27.45,25.70417,1,0
2011-06-30,26.95,25.23597,-1,0
2011-07-29,28.65,26.82785,1,0
2011-08-31,27.35,25.72215,-1,0
2011-09-30,22.3,20.97272,-1,0
2011-10-31,24.1,22.66558,1,1
2011-11-30,23.55,22.14832,-1,1
2011-12-30,24.25,22.80666,1,1
2012-01-31,25.9,24.35845,1,1
2012-02-29,29.4,27.65013,1,1
2012-03-30,28.45,26.75667,-1,1
2012-04-30,27.6,25.95727,-1,1
2012-05-31,25.3,23.98854,-1,-1
2012-06-29,26.5,25.12634,1,-1
2012-07-31,27.25,25.83746,1,-1
2012-08-31,26.65,25.38535,-1,-1
2012-09-28,28.9,27.52858,1,1
2012-10-31,30.7,29.24317,1,1
2012-11-30,30.15,28.71927,-1,1
2012-12-31,30.25,28.81452,1,1
2013-01-31,30.85,29.38605,1,1
2013-02-28,33.6,32.00555,1,1
2013-03-28,34,32.38657,1,1
2013-04-30,34.45,32.81522,1,1
2013-05-31,34.55,33.14143,1,1
2013-06-28,32.85,31.51074,-1,1
2013-07-31,36.75,35.25174,1,1
2013-08-30,34.05,32.79158,-1,1
2013-09-30,36.45,35.10289,1,1
2013-10-31,39.35,37.8957,1,1
2013-11-29,39.3,37.84755,-1,1
2013-12-31,38.9,37.46234,-1,1
2014-01-30,35.75,34.42875,-1,1
2014-02-28,37.95,36.54745,1,1
2014-03-31,36.8,35.43995,-1,1
2014-04-30,37.6,36.21038,1,1
2014-05-30,38.85,37.69661,1,1
2014-06-30,38.95,37.79365,1,1
2014-07-31,41.85,40.60755,1,1
2014-08-29,42.3,41.19893,1,1
2014-09-30,40.15,39.10489,-1,1
2014-10-31,43.25,42.1242,1,1
2014-11-28,44.8,43.63385,1,1
2014-12-31,43.15,42.0268,-1,1
2015-01-30,45.25,44.07214,1,1
2015-02-27,45.65,44.46173,1,1
2015-03-31,48.8,47.52973,1,1
2015-04-30,51.8,50.45164,1,1
2015-05-29,51.05,50.05192,-1,1
2015-06-30,50.75,49.75779,-1,1
2015-07-31,50.5,49.51268,-1,1
2015-08-31,42.85,42.17205,-1,1
2015-09-30,40.05,39.41635,-1,1
2015-10-30,45.6,44.87854,1,1
2015-11-30,46.3,45.56747,1,1
2015-12-31,46.6,45.86272,1,1
2016-01-29,42.85,42.17205,-1,-1
2016-02-29,39.7,39.07189,-1,-1
2016-03-31,43.95,43.25465,1,-1
2016-04-29,46.7,45.96114,1,-1
2016-05-31,45.45,45.24892,-1,-1
2016-06-30,46.35,46.14493,1,-1
2016-07-29,48.05,47.83741,1,-1
2016-08-31,49.05,49.05,1,1
2016-09-30,51.55,51.55,1,1
