atDate,close,adjClose,monthReturnSign,yearReturnSign
200006,16.55,13.19088,0,0
200007,18.15,14.46613,1,0
200008,18.1,14.42628,-1,0
200009,17.45,13.90821,-1,0
200010,15.65,12.47355,-1,0
200011,11.1,8.84705,-1,0
200012,11.95,9.52453,1,0
200101,12.95,10.32156,1,0
200102,12,9.56438,-1,0
200103,8.4,6.69507,-1,0
200104,10.95,8.7275,1,0
200105,12.75,10.16216,1,0
200106,13.6,10.83963,1,-1
200107,13.5,10.75993,-1,-1
200108,9.75,7.77106,-1,-1
200109,8.4,6.69507,-1,-1
200110,7.25,5.77848,-1,-1
200111,8.9,7.09358,1,-1
200112,8.6,6.85447,-1,-1
200201,7.5,5.97774,-1,-1
200202,7.5,5.97774,0,-1
200203,7.6,6.05744,1,-1
200204,7.6,6.05744,0,-1
200205,7.25,5.77848,-1,-1
200206,6,4.78219,-1,-1
200207,5.5,4.38368,-1,-1
200208,5.75,4.58293,1,-1
200209,4.7,3.74605,-1,-1
200210,4.85,3.8656,1,-1
200211,5.95,4.74234,1,-1
200212,5.3,4.22427,-1,-1
200301,5.5,4.38368,1,-1
200302,4.725,3.76598,-1,-1
200303,4.275,3.40731,-1,-1
200304,4.15,3.30768,-1,-1
200305,4.625,3.76987,1,-1
200306,5.3,4.32007,1,-1
200307,5.35,4.36083,1,-1
200308,5.55,4.52385,1,-1
200309,6.35,5.17594,1,1
200310,7.3,5.95029,1,1
200311,7.55,6.15407,1,1
200312,7.25,5.90953,-1,1
200401,9.05,7.37673,1,1
200402,10,8.15108,1,1
200403,7.05,5.74651,-1,1
200404,6.05,4.9314,-1,1
200405,5.95,4.928,-1,1
200406,6.15,5.09364,1,1
200407,5.85,4.84517,-1,1
200408,5.75,4.76235,-1,1
200409,6.1,5.05223,1,-1
200410,5.55,4.5967,-1,-1
200411,6,4.96941,1,-1
200412,6.15,5.09364,1,-1
200501,6.35,5.25929,1,-1
200502,6.95,5.75623,1,-1
200503,6.05,5.01082,-1,-1
200504,6.3,5.21788,1,1
200505,6.25,5.25504,1,1
200506,6.55,5.50728,1,1
200507,6.9,5.80157,1,1
200508,6.4,5.38116,-1,1
200509,6.45,5.4232,1,1
200510,5.95,5.0028,-1,1
200511,6.35,5.33912,1,1
200512,6.3,5.29708,-1,1
200601,6.9,5.80157,1,1
200602,6.7,5.6334,-1,-1
