atDate,close,adjClose,monthReturnSign,yearReturnSign
200506,7.5,5.26404,0,0
200507,8.25,5.79044,1,0
200508,8.65,6.07119,1,0
200509,9.1,6.38703,1,0
200510,8.5,5.96591,-1,0
200511,8.65,6.07119,1,0
200512,8.55,6.001,-1,0
200601,10.3,7.22928,1,0
200602,11.8,8.28208,1,0
200603,13.65,9.58055,1,0
200604,14.05,9.94957,1,0
200605,13.3,9.41846,-1,0
200606,14.35,10.16202,1,1
200607,13.98,9.9,-1,1
200608,13.76,9.74421,-1,1
200609,12.54,8.88026,-1,1
200610,13.68,9.68756,1,1
200611,15.04,10.65065,1,1
200612,18.72,13.25666,1,1
200701,19.1,13.52576,1,1
200702,19.84,14.04979,1,1
200703,18.9,13.38412,-1,1
200704,19.54,14.08222,1,1
200705,22.9,16.50372,1,1
200706,27.3,19.67475,1,1
200707,31.5,22.70163,1,1
200708,33.8,24.35921,1,1
200709,46.7,33.65607,1,1
200710,49.15,35.42175,1,1
200711,46.15,33.97276,-1,1
200712,46.6,34.30402,1,1
200801,40,29.44551,-1,1
200802,40.8,30.03442,1,1
200803,31.1,22.89389,-1,1
200804,35.8,26.76584,1,1
200805,34.8,26.01819,-1,1
200806,30.6,22.87806,-1,1
200807,29.2,21.83135,-1,-1
200808,27,20.18652,-1,-1
200809,18.5,13.83151,-1,-1
200810,14,10.46709,-1,-1
200811,14.5,10.84091,1,-1
200812,16.4,12.26144,1,-1
200901,17,12.71003,1,-1
200902,15.4,11.5138,-1,-1
200903,17.46,13.05395,1,-1
200904,21.75,16.26137,1,-1
200905,25.75,19.72568,1,-1
200906,28.55,21.87061,1,-1
200907,31.65,24.24535,1,1
200908,31.25,23.93893,-1,1
200909,33.85,25.93065,1,1
200910,35.7,27.34783,1,1
200911,37.9,29.03314,1,1
200912,38,29.10974,1,1
201001,33.4,25.58593,-1,1
201002,33.4,25.58593,0,1
201003,33.55,25.70083,1,1
201004,34,26.04556,1,1
201005,31.4,24.52564,-1,1
201006,28.5,22.26053,-1,1
201007,29.9,23.35403,1,-1
201008,28.35,22.14337,-1,-1
201009,32.1,25.07238,1,-1
201010,34.5,26.94696,1,-1
201011,32.65,25.50198,-1,-1
201012,32.6,25.46292,-1,-1
201101,31.65,24.7209,-1,-1
201102,32.3,25.2286,1,-1
201103,36.65,28.62626,1,1
201104,36.25,29.02976,1,1
201105,38.65,30.95173,1,1
201106,37.1,29.71045,-1,1
201107,39.15,31.35214,1,1
201108,36.1,28.90963,-1,1
201109,31.05,24.86549,-1,-1
201110,36.2,28.98972,1,1
201111,32.65,26.1468,-1,1
201112,33.7,26.98766,1,1
201201,34.1,27.30799,1,1
201202,35.85,28.70943,1,1
201203,32.75,26.22688,-1,-1
201204,34.45,27.58828,1,-1
201205,27.35,22.78876,-1,-1
201206,27.05,22.5388,-1,-1
201207,29.1,24.24691,1,-1
201208,28.25,23.53867,-1,-1
201209,30.1,25.08014,1,1
201210,33,27.4965,1,-1
201211,31.75,26.45496,-1,1
201212,33.95,28.28806,1,1
201301,33.35,27.78813,-1,1
201302,29.4,24.49688,-1,-1
201303,28.2,23.49701,-1,-1
201304,27.45,22.87209,-1,-1
201305,25.45,21.20563,-1,-1
201306,19.8,17.45685,-1,-1
201307,22.4,19.74917,1,-1
201308,24.1,21.24799,1,-1
201309,23.6,20.80716,-1,-1
201310,23.6,20.80716,0,-1
201311,26.3,23.18764,1,-1
201312,24.45,21.55657,-1,-1
201401,20.05,17.67727,-1,-1
201402,21.1,18.60301,1,-1
201403,22.4,19.74917,1,-1
201404,21,18.51484,-1,-1
201405,21.25,18.73526,1,-1
201406,22.4,19.74917,1,1
201407,23,21.33933,1,1
201408,22.35,20.73626,-1,-1
201409,21.65,20.0868,-1,-1
201410,21.85,20.27236,1,-1
201411,22.05,20.45792,1,-1
201412,22.95,21.29294,1,-1
201501,21.25,19.71568,-1,1
201502,20.3,18.83428,-1,1
201503,19.8,18.37038,-1,-1
201504,20.15,18.69511,1,1
201505,19.06,17.68381,-1,-1
201506,17.68,17.19413,-1,-1
201507,14.76,14.35438,-1,-1
201508,13.44,13.07065,-1,-1
201509,11.84,11.51462,-1,-1
201510,13.12,12.75945,1,-1
201511,12.1,11.76748,-1,-1
201512,12.18,11.84528,1,-1
201601,11.62,11.30067,-1,-1
201602,10.92,10.61991,-1,-1
201603,12.2,11.86473,1,-1
201604,13.12,12.75945,1,-1
201605,12.34,12.00088,-1,-1
201606,14.26,14.26,1,-1
201607,14.82,14.82,1,1
201608,13.94,13.94,-1,1
201609,15.16,15.16,1,1
