atDate,close,adjClose,monthReturnSign,yearReturnSign
199401,2.45,1.13509,0,0
199402,2.45,1.13509,0,0
199403,2.15,0.9961,-1,0
199404,1.94,0.89881,-1,0
199405,1.96,0.93002,1,0
199406,1.75,0.83037,-1,0
199407,1.84,0.87308,1,0
199408,1.97,0.93476,1,0
199409,2.05,0.99104,1,0
199410,1.95,0.9427,-1,0
199411,1.64,0.79283,-1,0
199412,1.42,0.68648,-1,0
199501,1.21,0.58496,-1,-1
199502,1.43,0.69131,1,-1
199503,1.54,0.74449,1,-1
199504,1.48,0.71548,-1,-1
199505,1.5,0.75818,1,-1
199506,1.55,0.78345,1,-1
199507,1.56,0.7885,1,-1
199508,1.44,0.72785,-1,-1
199509,1.42,0.73614,1,-1
199510,1.4,0.72578,-1,-1
199511,1.38,0.71541,-1,-1
199512,1.36,0.70504,-1,1
199601,1.65,0.85538,1,1
199602,1.65,0.85538,0,1
199603,1.77,0.91759,1,1
199604,1.83,0.94869,1,1
199605,1.9,1.02181,1,1
199606,1.87,1.00567,-1,1
199607,2.15,1.15626,1,1
199608,2.425,1.30415,1,1
199609,2.625,1.41171,1,1
199610,2.875,1.56669,1,1
199611,2.95,1.60756,1,1
199612,3.925,2.13888,1,1
199701,4.2,2.28873,1,1
199702,4.525,2.46584,1,1
199703,4.2,2.28873,-1,1
199704,4.375,2.3841,1,1
199705,5.35,2.91541,1,1
199706,6.25,3.43241,1,1
199707,6,3.29511,-1,1
199708,5.7,3.13036,-1,1
199709,4.875,2.67728,-1,1
199710,2.675,1.48451,-1,-1
199711,2.225,1.23478,-1,-1
199712,2.375,1.31802,1,-1
199801,1.45,0.80469,-1,-1
199802,2.325,1.29027,1,-1
199803,2.075,1.15154,-1,-1
199804,1.78,0.98782,-1,-1
199805,1.25,0.6937,-1,-1
199806,1,0.57751,-1,-1
199807,0.82,0.47356,-1,-1
199808,0.65,0.37538,-1,-1
199809,0.77,0.45024,1,-1
199810,1.12,0.65489,1,-1
199811,1.3,0.76014,1,-1
199812,1.04,0.60811,-1,-1
199901,0.75,0.43854,-1,-1
199902,0.75,0.43854,0,-1
199903,0.76,0.44439,1,-1
199904,0.94,0.54964,1,-1
199905,0.89,0.52041,-1,-1
199906,1.1,0.6432,1,1
199907,1.01,0.59057,-1,1
199908,0.93,0.5438,-1,1
199909,0.87,0.50871,-1,1
199910,0.74,0.4327,-1,-1
199911,0.72,0.421,-1,-1
199912,1.12,0.65489,1,1
200001,1.46,0.8537,1,1
200002,1.02,0.59642,-1,1
200003,0.88,0.51456,-1,1
200004,0.73,0.42685,-1,-1
200005,0.63,0.36838,-1,-1
200006,0.74,0.4327,1,-1
200007,0.86,0.50286,1,-1
200008,0.93,0.55456,1,1
200009,0.86,0.51282,-1,1
200010,0.91,0.54264,1,1
200011,0.85,0.50686,-1,1
200012,1.01,0.60227,1,-1
200101,1.1,0.65594,1,-1
200102,1.13,0.67382,1,1
200103,0.9,0.53667,-1,1
200104,1.04,0.62016,1,1
200105,1.4,0.84947,1,1
200106,1.4,0.84947,0,1
200107,1.31,0.79486,-1,1
200108,1.25,0.75846,-1,1
200109,0.74,0.44901,-1,-1
200110,0.88,0.54879,1,1
200111,0.98,0.61115,1,1
200112,1.01,0.62986,1,1
200201,0.98,0.61115,-1,-1
200202,0.95,0.59244,-1,-1
200203,0.92,0.57373,-1,1
200204,0.94,0.5862,1,-1
200205,0.94,0.59854,1,-1
200206,0.88,0.56034,-1,-1
200207,0.76,0.48393,-1,-1
200208,0.79,0.50303,1,-1
200209,0.78,0.49666,-1,1
200210,0.78,0.50973,1,-1
200211,0.78,0.50973,0,-1
200212,0.73,0.47706,-1,-1
200301,0.75,0.49013,1,-1
200302,0.74,0.48359,-1,-1
200303,0.61,0.39864,-1,-1
200304,0.63,0.41171,1,-1
200305,0.79,0.52386,1,-1
200306,0.84,0.55702,1,-1
200307,0.86,0.57028,1,1
200308,0.93,0.6167,1,1
200309,1.14,0.76957,1,1
200310,1.18,0.79658,1,1
200311,1.22,0.82358,1,1
200312,1.42,0.95859,1,1
200401,1.75,1.18136,1,1
200402,1.85,1.24887,1,1
200403,1.76,1.18811,-1,1
200404,1.3,0.87758,-1,1
200405,1.31,0.88433,1,1
200406,1.35,0.93375,1,1
200407,1.54,1.06516,1,1
200408,1.55,1.07208,1,1
200409,1.69,1.18419,1,1
200410,1.7,1.1912,1,1
200411,1.85,1.29631,1,1
200412,1.92,1.34536,1,1
200501,1.95,1.36638,1,1
200502,2.025,1.41893,1,1
200503,1.73,1.21222,-1,1
200504,1.61,1.12814,-1,1
200505,1.46,1.05013,-1,1
200506,1.44,1.07335,1,1
200507,1.8,1.34168,1,1
200508,1.91,1.42368,1,1
200509,2.325,1.76052,1,1
200510,2.375,1.79838,1,1
200511,3.1,2.34735,1,1
200512,3.325,2.51773,1,1
200601,4.025,3.04777,1,1
200602,4.25,3.21815,1,1
200603,5.3,4.01322,1,1
200604,4.95,3.74819,-1,1
200605,4.575,3.49351,-1,1
200606,4.725,3.69005,1,1
200607,4.55,3.55338,-1,1
200608,5.35,4.17815,1,1
200609,6.01,4.72557,1,1
200610,7.09,5.57476,1,1
200611,8.51,6.69128,1,1
200612,10.44,8.20881,1,1
200701,8.63,6.78563,-1,1
200702,7.88,6.19592,-1,1
200703,9.82,7.72131,1,1
200704,9.57,7.52474,-1,1
200705,10.72,8.47741,1,1
200706,12.2,9.6478,1,1
200707,16.84,13.31712,1,1
200708,16.3,13.32228,1,1
200709,17.74,14.54199,1,1
200710,18.3,15.00104,1,1
200711,17.56,14.39444,-1,1
200712,16.12,13.21403,-1,1
200801,13.16,10.78763,-1,1
200802,15.48,12.6894,1,1
200803,14.36,11.77131,-1,1
200804,16.4,13.44355,1,1
200805,14.16,11.60736,-1,1
200806,12.32,10.14846,-1,1
200807,13.98,11.51587,1,-1
200808,13.1,10.79098,-1,-1
200809,9.2,7.63351,-1,-1
200810,8.48,7.03611,-1,-1
200811,10.04,8.33048,1,-1
200812,10.78,9.04653,1,-1
200901,10.38,8.71085,-1,-1
200902,10.34,8.67729,-1,-1
200903,12.16,10.20462,1,-1
200904,13.68,11.4802,1,-1
200905,16.34,13.7802,1,1
200906,18,15.18015,1,1
200907,19.12,16.12469,1,1
200908,15.76,13.29106,-1,1
200909,16.76,14.18952,1,1
200910,17.08,14.46045,1,1
200911,16.66,14.10486,-1,1
200912,16.4,13.88474,-1,1
201001,13.92,11.78509,-1,1
201002,15.74,13.32596,1,1
201003,17.54,14.8499,1,1
201004,15.38,13.02117,-1,1
201005,15.36,13.00424,-1,-1
201006,14.68,12.53943,-1,-1
201007,16.64,14.21363,1,-1
201008,16.6,14.17946,-1,1
201009,16.42,14.10604,-1,-1
201010,16.3,14.00295,-1,-1
201011,14.92,12.81742,-1,-1
201012,14.38,12.35352,-1,-1
201101,14.72,12.64561,1,1
201102,12.92,11.09927,-1,-1
201103,15.82,13.59059,1,-1
201104,14.94,12.8346,-1,-1
201105,16.26,14.1213,1,1
201106,16.68,14.48605,1,1
201107,17.5,15.1982,1,1
201108,16.54,14.36447,-1,1
201109,11.32,9.93339,-1,-1
201110,14.66,12.86426,1,-1
201111,12.9,11.31985,-1,-1
201112,12.98,11.39005,1,-1
201201,14.46,12.68876,1,1
201202,16.26,14.26828,1,1
201203,14.76,12.95201,-1,-1
201204,16.82,14.75968,1,1
201205,16.22,14.23317,-1,1
201206,17.98,15.97456,1,1
201207,18.34,16.29441,1,1
201208,17.52,15.71495,-1,1
201209,19.72,17.68829,1,1
201210,20.3,18.20853,1,1
201211,22.95,20.58551,1,1
201212,23.1,20.72006,1,1
201301,24.05,21.57218,1,1
201302,23.55,21.12369,-1,1
201303,21.4,19.1952,-1,1
201304,23.7,21.25824,1,1
201305,23.15,20.7649,-1,1
201306,20.35,18.44418,-1,1
201307,22.35,20.25688,1,1
201308,23.1,21.10071,1,1
201309,22.85,20.87234,-1,1
201310,24,21.92281,1,1
201311,24.1,22.01416,1,1
201312,21.8,19.91322,-1,-1
201401,20.95,19.13679,-1,-1
201402,20.85,19.04544,-1,-1
201403,20.1,18.36036,-1,-1
201404,19.02,17.37383,-1,-1
201405,20.2,18.4517,1,-1
201406,18.8,17.43239,-1,-1
201407,23.8,22.06866,1,1
201408,21.8,20.39186,-1,-1
201409,19.98,18.68942,-1,-1
201410,22.5,21.04664,1,-1
201411,23.3,21.79497,1,-1
201412,23.05,21.56111,-1,1
201501,22.45,20.99987,-1,1
201502,23.65,22.12236,1,1
201503,25.05,23.43193,1,1
201504,32.45,30.35394,1,1
201505,28.1,26.28492,-1,1
201506,27.35,25.9072,-1,1
201507,24.45,23.16019,-1,1
201508,22.7,21.50251,-1,1
201509,23.4,22.3626,1,1
201510,25.2,24.41139,1,1
201511,25.7,24.89574,1,1
201512,27.2,26.3488,1,1
201601,22.4,21.69901,-1,1
201602,23.1,22.37711,1,1
201603,24.55,23.78173,1,1
201604,24.75,23.97547,1,-1
201605,23.35,23.03628,-1,-1
201606,24.5,24.17083,1,-1
201607,25.5,25.15739,1,1
201608,25.65,25.30537,1,1
201609,26.3,26.3,1,1
