atDate,close,adjClose,monthReturnSign,yearReturnSign
200506,2.8,1.66021,0,0
200507,3.05,1.80844,1,0
200508,3.425,2.03079,1,0
200509,3.275,1.94185,-1,0
200510,3.175,1.88256,-1,0
200511,3.325,1.9715,1,0
200512,3.525,2.09009,1,0
200601,4.5,2.6682,1,0
200602,4.7,2.78678,1,0
200603,4.875,2.89054,1,0
200604,4.725,2.80161,-1,0
200605,4.85,2.9214,1,0
200606,5.05,3.04187,1,1
200607,4.89,2.94549,-1,1
200608,4.9,2.95151,1,1
200609,5.49,3.3069,1,1
200610,5.84,3.51772,1,1
200611,7.17,4.31885,1,1
200612,9.44,5.68618,1,1
200701,8.43,5.07781,-1,1
200702,7.87,4.74049,-1,1
200703,8.03,4.83687,1,1
200704,8.28,4.98746,1,1
200705,8.17,4.9212,-1,1
200706,8.33,5.01757,1,1
200707,8.62,5.2536,1,1
200708,8.76,5.33892,1,1
200709,9.38,5.71679,1,1
200710,14.02,8.54471,1,1
200711,12.34,7.52081,-1,1
200712,10.88,6.63099,-1,1
200801,8.65,5.27188,-1,1
200802,9.55,5.8204,1,1
200803,9.09,5.54005,-1,1
200804,11.22,6.83821,1,1
200805,10.22,6.22874,-1,1
200806,9.13,5.66441,-1,1
200807,9.93,6.16075,1,1
200808,9.07,5.62719,-1,1
200809,6.93,4.3683,-1,-1
200810,4.42,2.78613,-1,-1
200811,5.08,3.20216,1,-1
200812,5.59,3.52364,1,-1
200901,5.18,3.2652,-1,-1
200902,4.71,2.96893,-1,-1
200903,5.38,3.39127,1,-1
200904,6.31,3.97749,1,-1
200905,7.14,4.57601,1,-1
200906,8.69,5.5694,1,-1
200907,9.54,6.11417,1,-1
200908,9.14,5.85781,-1,1
200909,9.44,6.12113,1,1
200910,9.49,6.15355,1,1
200911,9.24,5.99145,-1,1
200912,9.01,5.84231,-1,1
201001,7.89,5.11607,-1,1
201002,8.54,5.53755,1,1
201003,9.25,5.99793,1,1
201004,9.03,5.92879,-1,1
201005,8.26,5.42323,-1,1
201006,8.29,5.736,1,1
201007,8.62,5.96433,1,-1
201008,8.25,5.70832,-1,-1
201009,8.39,5.88595,1,-1
201010,8.47,5.94208,1,-1
201011,8.11,5.68952,-1,-1
201012,7.83,5.49309,-1,-1
201101,7.43,5.21247,-1,1
201102,7.51,5.26859,1,-1
201103,8.56,6.00522,1,1
201104,8.23,5.77371,-1,-1
201105,8.1,5.68251,-1,1
201106,7.45,5.2265,-1,-1
201107,6.8,5.26454,1,-1
201108,5.8,4.49034,-1,-1
201109,4.69,3.63098,-1,-1
201110,5.44,4.21163,1,-1
201111,4.86,3.76259,-1,-1
201112,5.43,4.20389,1,-1
201201,6.22,4.8155,1,-1
201202,6.41,4.9626,1,-1
201203,5.87,4.54453,-1,-1
201204,6,4.64518,1,-1
201205,5.04,3.99738,-1,-1
201206,5.19,4.11635,1,-1
201207,5.15,4.08463,-1,-1
201208,5.07,4.02118,-1,-1
201209,5.26,4.17187,1,1
201210,5.54,4.39395,1,1
201211,5.68,4.50499,1,1
201212,5.84,4.63189,1,1
201301,6.58,5.21881,1,1
201302,6.14,4.86983,-1,-1
201303,5.81,4.60809,-1,1
201304,6.17,4.89362,1,1
201305,5.95,4.71913,-1,1
201306,5,4.21189,-1,1
201307,5.05,4.25401,1,1
201308,5.12,4.31298,1,1
201309,5.7,4.80156,1,1
201310,5.67,4.77629,-1,1
201311,5.79,4.87737,1,1
201312,5.47,4.60781,-1,-1
201401,5.05,4.25401,-1,-1
201402,4.98,4.19505,-1,-1
201403,5.07,4.27086,1,-1
201404,4.82,4.06027,-1,-1
201405,5.19,4.37195,1,-1
201406,5.35,4.50673,1,1
201407,5.96,5.33842,1,1
201408,5.66,5.0697,-1,1
201409,5.41,4.84578,-1,1
201410,5.81,5.20406,1,1
201411,6.43,5.7594,1,1
201412,7.24,6.48492,1,1
201501,6.52,5.84001,-1,1
201502,6.69,5.99228,1,1
201503,6.65,5.95645,-1,1
201504,7.97,7.13879,1,1
201505,7.38,6.91344,-1,1
201506,8.08,7.56919,1,1
201507,6.82,6.38884,-1,1
201508,5.84,5.4708,-1,1
201509,5.37,5.03051,-1,1
201510,5.74,5.37712,1,1
201511,5.4,5.05861,-1,-1
201512,5.46,5.11482,1,-1
201601,4.71,4.41224,-1,-1
201602,4.44,4.1593,-1,-1
201603,5.1,4.77758,1,-1
201604,4.91,4.59959,-1,-1
201605,4.81,4.50591,-1,-1
201606,4.89,4.89,1,-1
201607,5.23,5.23,1,-1
201608,5.99,5.99,1,1
201609,5.91,5.91,-1,1
