atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,5.82,5.81,5.82,5.8,5.89,12675584,73984996,5.83681162,5.82,5.81,5.82,5.8,5.89,12675584,5.83681,-0.00513
2016-10-18,2016-10-20,0,5.85,5.84,5.85,5.77,5.88,17511029,102396560,5.84754671,5.85,5.84,5.85,5.77,5.88,17511029,5.84755,0.01739
2016-10-17,2016-10-19,0,5.75,5.74,5.75,5.7,5.8,9995629,57460629,5.7485756,5.75,5.74,5.75,5.7,5.8,9995629,5.74858,-0.00691
2016-10-14,2016-10-18,0,5.79,5.79,5.8,5.71,5.79,24416898,140304512,5.74620544,5.79,5.79,5.8,5.71,5.79,24416898,5.74621,0.01757
2016-10-13,2016-10-17,0,5.69,5.69,5.7,5.67,5.79,34027627,194255948,5.70877152,5.69,5.69,5.7,5.67,5.79,34027627,5.70877,-0.01386
2016-10-12,2016-10-14,0,5.77,5.77,5.78,5.75,5.93,45583404,264006612,5.79172657,5.77,5.77,5.78,5.75,5.93,45583404,5.79173,-0.02862
2016-10-11,2016-10-13,0,5.94,5.93,5.94,5.88,6.15,33483681,199591918,5.96087145,5.94,5.93,5.94,5.88,6.15,33483681,5.96087,-0.0198
2016-10-07,2016-10-12,0,6.06,6.06,6.07,6.05,6.16,22831167,138785884,6.07879063,6.06,6.06,6.07,6.05,6.16,22831167,6.07879,-0.0098
2016-10-06,2016-10-11,0,6.12,6.12,6.13,5.98,6.13,25157949,152843696,6.07536393,6.12,6.12,6.13,5.98,6.13,25157949,6.07536,0.01661
2016-10-05,2016-10-07,0,6.02,6.02,6.03,5.96,6.06,16513487,99314640,6.01415316,6.02,6.02,6.03,5.96,6.06,16513487,6.01415,0.00166
2016-10-04,2016-10-06,0,6.01,6,6.01,5.95,6.02,19032044,114140419,5.99727591,6.01,6,6.01,5.95,6.02,19032044,5.99728,0.0067
2016-10-03,2016-10-05,0,5.97,5.97,5.98,5.97,6.07,19052253,114474978,6.00847459,5.97,5.97,5.98,5.97,6.07,19052253,6.00847,0.01015
2016-09-30,2016-10-04,0,5.91,5.9,5.91,5.88,6,36617201,216894112,5.92328485,5.91,5.9,5.91,5.88,6,36617201,5.92328,-0.03273
2016-09-29,2016-10-03,0,6.11,6.1,6.11,6.01,6.16,21589150,131143836,6.07452521,6.11,6.1,6.11,6.01,6.16,21589150,6.07453,0.00328
2016-09-28,2016-09-30,0,6.09,6.08,6.09,5.88,6.09,66536899,398727277,5.99257379,6.09,6.08,6.09,5.88,6.09,66536899,5.99257,-0.00327
2016-09-27,2016-09-29,0,6.11,6.11,6.12,5.98,6.14,27877683,169692039,6.0870209,6.11,6.11,6.12,5.98,6.14,27877683,6.08702,0.01664
2016-09-26,2016-09-28,0,6.01,6,6.01,6,6.2,49243315,298739802,6.06660624,6.01,6,6.01,6,6.2,49243315,6.06661,-0.0384
2016-09-23,2016-09-27,0,6.25,6.23,6.25,6.2,6.3,41398475,259064285,6.25782194,6.25,6.23,6.25,6.2,6.3,41398475,6.25782,0.00644
2016-09-22,2016-09-26,0,6.21,6.21,6.22,6.17,6.33,53732300,335534647,6.24456141,6.21,6.21,6.22,6.17,6.33,53732300,6.24456,0.00485
2016-09-21,2016-09-23,0,6.18,6.18,6.19,6.06,6.22,34071787,210121528,6.167024,6.18,6.18,6.19,6.06,6.22,34071787,6.16702,0.01146
2016-09-20,2016-09-22,0,6.11,6.1,6.11,6.03,6.13,31498838,191936392,6.09344357,6.11,6.1,6.11,6.03,6.13,31498838,6.09344,0.00992
2016-09-19,2016-09-21,0,6.05,6.05,6.07,5.97,6.12,48844307,296917298,6.07885169,6.05,6.05,6.07,5.97,6.12,48844307,6.07885,0.01852
2016-09-15,2016-09-20,0,5.94,5.94,5.95,5.86,5.97,29006934,172126569,5.9339801,5.94,5.94,5.95,5.86,5.97,29006934,5.93398,0.00849
2016-09-14,2016-09-19,0,5.89,5.89,5.9,5.83,5.94,26034599,153589222,5.89942722,5.89,5.89,5.9,5.83,5.94,26034599,5.89943,0
2016-09-13,2016-09-15,0,5.89,5.89,5.9,5.89,6.04,34540019,206004318,5.96422133,5.89,5.89,5.9,5.89,6.04,34540019,5.96422,-0.01174
2016-09-12,2016-09-14,0,5.96,5.96,5.97,5.96,6.15,57753298,346874645,6.00614436,5.96,5.96,5.97,5.96,6.15,57753298,6.00614,-0.0464
2016-09-09,2016-09-13,0,6.25,6.25,6.26,6.25,6.31,54681112,343227848,6.27689956,6.25,6.25,6.26,6.25,6.31,54681112,6.2769,0
2016-09-08,2016-09-12,0,6.25,6.24,6.25,6.2,6.28,26043882,162546208,6.24124345,6.25,6.24,6.25,6.2,6.28,26043882,6.24124,0
2016-09-07,2016-09-09,0,6.25,6.25,6.26,6.23,6.31,38459047,240740056,6.25964694,6.25,6.25,6.26,6.23,6.31,38459047,6.25965,-0.00319
2016-09-06,2016-09-08,0,6.27,6.27,6.28,6.17,6.3,46714813,292201959,6.2550172,6.27,6.27,6.28,6.17,6.3,46714813,6.25502,0
2016-09-05,2016-09-07,0,6.27,6.26,6.27,6.14,6.27,54425881,337743476,6.20556746,6.27,6.26,6.27,6.14,6.27,54425881,6.20557,0.02956
2016-09-02,2016-09-06,0,6.09,6.08,6.09,6.01,6.12,55593119,338585346,6.09041824,6.09,6.08,6.09,6.01,6.12,55593119,6.09042,0.015
2016-09-01,2016-09-05,0,6,5.99,6,5.9,6.01,36345993,217516723,5.98461357,6,5.99,6,5.9,6.01,36345993,5.98461,0.00167
2016-08-31,2016-09-02,0,5.99,5.98,5.99,5.89,6.01,65645246,392062196,5.97243852,5.99,5.98,5.99,5.89,6.01,65645246,5.97244,0.01354
2016-08-30,2016-09-01,0,5.91,5.91,5.92,5.79,5.94,45817535,269674443,5.88583482,5.91,5.91,5.92,5.79,5.94,45817535,5.88583,0.02426
2016-08-29,2016-08-31,0,5.77,5.76,5.77,5.65,5.79,39195072,225275634,5.74754995,5.77,5.76,5.77,5.65,5.79,39195072,5.74755,0.00174
2016-08-26,2016-08-30,0,5.76,5.75,5.76,5.7,5.78,32500677,186599247,5.74139569,5.76,5.75,5.76,5.7,5.78,32500677,5.7414,0.00524
2016-08-25,2016-08-29,0,5.73,5.72,5.73,5.68,5.78,34240213,196089974,5.72689118,5.73,5.72,5.73,5.68,5.78,34240213,5.72689,0.00175
2016-08-24,2016-08-26,0,5.72,5.72,5.73,5.67,5.78,33375389,190438206,5.70594716,5.72,5.72,5.73,5.67,5.78,33375389,5.70595,-0.00867
2016-08-23,2016-08-25,0,5.77,5.76,5.77,5.71,5.77,36566307,209799942,5.73752066,5.77,5.76,5.77,5.71,5.77,36566307,5.73752,0
2016-08-22,2016-08-24,0,5.77,5.74,5.77,5.64,5.78,43258997,246805960,5.70530935,5.77,5.74,5.77,5.64,5.78,43258997,5.70531,0.01406
2016-08-19,2016-08-23,0,5.69,5.69,5.7,5.66,5.78,33585098,191570210,5.70402415,5.69,5.69,5.7,5.66,5.78,33585098,5.70402,-0.0035
2016-08-18,2016-08-22,0,5.71,5.71,5.72,5.68,5.8,47105359,270360664,5.73948845,5.71,5.71,5.72,5.68,5.8,47105359,5.73949,0.00175
2016-08-17,2016-08-19,0,5.7,5.69,5.7,5.67,5.74,52037920,296979172,5.70697622,5.7,5.69,5.7,5.67,5.74,52037920,5.70698,0.00176
2016-08-16,2016-08-18,0,5.69,5.68,5.69,5.66,5.74,38852513,221319019,5.69638878,5.69,5.68,5.69,5.66,5.74,38852513,5.69639,0
2016-08-15,2016-08-17,0,5.69,5.69,5.7,5.67,5.77,42535905,243565202,5.72610838,5.69,5.69,5.7,5.67,5.77,42535905,5.72611,-0.00175
2016-08-12,2016-08-16,0,5.7,5.69,5.7,5.61,5.7,39387569,223397602,5.67177939,5.7,5.69,5.7,5.61,5.7,39387569,5.67178,0.02334
2016-08-11,2016-08-15,0,5.57,5.57,5.58,5.49,5.62,50183383,280179670,5.58311643,5.57,5.57,5.58,5.49,5.62,50183383,5.58312,0.00723
2016-08-10,2016-08-12,0,5.53,5.53,5.54,5.49,5.54,24654175,136116495,5.52103224,5.53,5.53,5.54,5.49,5.54,24654175,5.52103,0.00545
2016-08-09,2016-08-11,0,5.5,5.49,5.5,5.44,5.5,19634160,107613200,5.48091693,5.5,5.49,5.5,5.44,5.5,19634160,5.48092,0.00365
2016-08-08,2016-08-10,0,5.48,5.47,5.48,5.38,5.48,38836706,211974559,5.4580983,5.48,5.47,5.48,5.38,5.48,38836706,5.4581,0.02048
2016-08-05,2016-08-09,0,5.37,5.36,5.37,5.33,5.38,20647597,110795435,5.3660208,5.37,5.36,5.37,5.33,5.38,20647597,5.36602,0.01512
2016-08-04,2016-08-08,0,5.29,5.28,5.29,5.27,5.35,19013901,100923343,5.30787149,5.29,5.28,5.29,5.27,5.35,19013901,5.30787,0
2016-08-03,2016-08-05,0,5.29,5.28,5.29,5.24,5.33,32841045,173671087,5.28823267,5.29,5.28,5.29,5.24,5.33,32841045,5.28823,-0.01121
2016-08-01,2016-08-03,0,5.35,5.35,5.36,5.29,5.39,44614602,238976941,5.35647367,5.35,5.35,5.36,5.29,5.39,44614602,5.35647,0.02294
2016-07-29,2016-08-02,0,5.23,5.22,5.23,5.21,5.33,34434402,181135577,5.26030848,5.23,5.22,5.23,5.21,5.33,34434402,5.26031,-0.01134
2016-07-28,2016-08-01,0,5.29,5.29,5.3,5.25,5.34,33032182,175068407,5.29993468,5.29,5.29,5.3,5.25,5.34,33032182,5.29993,-0.00564
2016-07-27,2016-07-29,0,5.32,5.3,5.32,5.25,5.35,41054224,217784729,5.30480686,5.32,5.3,5.32,5.25,5.35,41054224,5.30481,0.00949
2016-07-26,2016-07-28,0,5.27,5.27,5.28,5.17,5.32,43550652,229599470,5.27200993,5.27,5.27,5.28,5.17,5.32,43550652,5.27201,0.01346
2016-07-25,2016-07-27,0,5.2,5.18,5.2,5.15,5.21,20703879,107240424,5.17972618,5.2,5.18,5.2,5.15,5.21,20703879,5.17973,0.00193
2016-07-22,2016-07-26,0,5.19,5.19,5.2,5.13,5.21,29401651,152109965,5.17351781,5.19,5.19,5.2,5.13,5.21,29401651,5.17352,-0.00192
2016-07-21,2016-07-25,0,5.2,5.19,5.21,5.16,5.22,34372098,178469976,5.19229219,5.2,5.19,5.21,5.16,5.22,34372098,5.19229,0.0058
2016-07-20,2016-07-22,0,5.17,5.16,5.17,5.14,5.19,19736632,102021191,5.1691287,5.17,5.16,5.17,5.14,5.19,19736632,5.16913,0
2016-07-19,2016-07-21,0,5.17,5.16,5.18,5.13,5.19,25641487,132495957,5.16724935,5.17,5.16,5.18,5.13,5.19,25641487,5.16725,-0.00385
2016-07-18,2016-07-20,0,5.19,5.18,5.19,5.12,5.19,27302852,141048601,5.16607573,5.19,5.18,5.19,5.12,5.19,27302852,5.16608,0.0117
2016-07-15,2016-07-19,0,5.13,5.13,5.15,5.11,5.2,29495644,151887793,5.14949913,5.13,5.13,5.15,5.11,5.2,29495644,5.1495,-0.00581
