atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,64.4,64.4,64.45,63.8,64.75,3311471,212347539,64.12483727,64.4,64.4,64.45,63.8,64.75,3311471,64.12484,0.00782
2016-10-18,2016-10-20,0,63.9,63.8,63.9,62.6,64,2579078,163751375,63.49221505,63.9,63.8,63.9,62.6,64,2579078,63.49222,0.01914
2016-10-17,2016-10-19,0,62.7,62.65,62.7,62.05,63.5,2614615,163700363,62.6097391,62.7,62.65,62.7,62.05,63.5,2614615,62.60974,-0.00476
2016-10-14,2016-10-18,0,63,63,63.05,62.2,63.2,1935936,121345602,62.68058552,63,63,63.05,62.2,63.2,1935936,62.68059,0.01043
2016-10-13,2016-10-17,0,62.35,62.35,62.4,62.35,63.2,2727483,170782116,62.61528156,62.35,62.35,62.4,62.35,63.2,2727483,62.61528,-0.00717
2016-10-12,2016-10-14,0,62.8,62.6,62.8,62,63.2,3509943,219538351,62.54755448,62.8,62.6,62.8,62,63.2,3509943,62.54755,0.0008
2016-10-11,2016-10-13,0,62.75,62.75,62.8,62.6,64.3,4111639,258696628,62.91812778,62.75,62.75,62.8,62.6,64.3,4111639,62.91813,-0.01723
2016-10-07,2016-10-12,0,63.85,63.8,63.85,63.6,64.2,1885197,120513966,63.92645755,63.85,63.8,63.85,63.6,64.2,1885197,63.92646,0.00078
2016-10-06,2016-10-11,0,63.8,63.8,63.9,63.8,65.2,3197068,204832889,64.06898102,63.8,63.8,63.9,63.8,65.2,3197068,64.06898,-0.01846
2016-10-05,2016-10-07,0,65,64.95,65,64.4,65.2,1680199,109134022,64.95303354,65,64.95,65,64.4,65.2,1680199,64.95303,-0.00383
2016-10-04,2016-10-06,0,65.25,65.05,65.25,64.45,65.45,1334100,86575542,64.89434225,65.25,65.05,65.25,64.45,65.45,1334100,64.89434,0.01163
2016-10-03,2016-10-05,0,64.5,64.3,64.5,64.1,65.2,1421219,91710075,64.52916475,64.5,64.3,64.5,64.1,65.2,1421219,64.52916,0.00311
2016-09-30,2016-10-04,0,64.3,64.3,64.35,64,64.85,3459599,223423549,64.58076471,64.3,64.3,64.35,64,64.85,3459599,64.58076,-0.01305
2016-09-29,2016-10-03,0,65.15,65.15,65.45,64.95,66.3,2219412,145031951,65.34701579,65.15,65.15,65.45,64.95,66.3,2219412,65.34702,-0.00077
2016-09-28,2016-09-30,0,65.2,65.2,65.25,64.95,65.8,2196752,143291804,65.22893982,65.2,65.2,65.25,64.95,65.8,2196752,65.22894,-0.00458
2016-09-27,2016-09-29,0,65.5,65.5,65.55,64.6,65.7,1944797,127013783,65.30953256,65.5,65.5,65.55,64.6,65.7,1944797,65.30953,0.00924
2016-09-26,2016-09-28,0,64.9,64.8,64.9,64.55,65.6,1947648,126579364,64.99088336,64.9,64.8,64.9,64.55,65.6,1947648,64.99088,-0.01667
2016-09-23,2016-09-27,0,66,65.8,66,65.3,66.25,2870341,188744473,65.75681182,66,65.8,66,65.3,66.25,2870341,65.75681,0.00686
2016-09-22,2016-09-26,0,65.55,65.5,65.55,65.25,66.9,3099740,204511337,65.97693258,65.55,65.5,65.55,65.25,66.9,3099740,65.97693,0
2016-09-21,2016-09-23,0,65.55,65.55,65.6,65.55,66.5,1565926,103241847,65.93022084,65.55,65.55,65.6,65.55,66.5,1565926,65.93022,-0.00607
2016-09-20,2016-09-22,0,65.95,65.8,65.95,65.35,66.35,2344663,154248640,65.78712591,65.95,65.8,65.95,65.35,66.35,2344663,65.78713,-0.00528
2016-09-19,2016-09-21,0,66.3,66.3,66.5,66.25,68.4,2040216,136074032,66.69589494,66.3,66.3,66.5,66.25,68.4,2040216,66.69589,-0.00394
2016-09-15,2016-09-20,0,67.55,67.55,67.8,67.1,68.4,2593759,175085652,67.50266775,66.5623,66.5623,66.80865,66.11888,67.39987,2632247,66.51566,-0.0117
2016-09-14,2016-09-19,0,68.35,68.35,68.45,68,69.35,2615686,179686721,68.69583008,67.3506,67.3506,67.44914,67.00572,68.33598,2654499,67.69138,0.00515
2016-09-13,2016-09-15,0,68,68,68.3,68,69.45,1734868,118875311,68.52124254,67.00572,67.00572,67.30134,67.00572,68.43452,1760611,67.51934,-0.0022
2016-09-12,2016-09-14,0,68.15,68.15,68.2,67.85,69.2,3311405,226701614,68.46085393,67.15353,67.15353,67.20279,66.85791,68.18817,3360542,67.45984,-0.0022
2016-09-09,2016-09-13,0,68.3,68.3,68.4,68.2,70.5,3581214,247331639,69.0636301,67.30134,67.30134,67.39987,67.20279,69.46917,3634355,68.0538,-0.01938
2016-09-08,2016-09-12,0,69.65,69.6,69.65,69,69.8,3211635,223009351,69.43795014,68.6316,68.58232,68.6316,67.9911,68.7794,3259292,68.42264,0.00578
2016-09-07,2016-09-09,0,69.25,69.25,69.4,68.9,69.9,2065294,142995005,69.2371183,68.23744,68.23744,68.38525,67.89256,68.87794,2095940,68.22475,-0.00431
2016-09-06,2016-09-08,0,69.55,69.3,69.55,68.8,69.55,1772055,122768939,69.2805466,68.53306,68.28671,68.53306,67.79403,68.53306,1798350,68.26754,0.00797
2016-09-05,2016-09-07,0,69,68.9,69,67.3,69,2329128,159185620,68.34558685,67.9911,67.89256,67.9911,66.31596,67.9911,2363689,67.34625,0.02222
2016-09-02,2016-09-06,0,67.5,67.45,67.5,66.25,67.6,4938355,330878333,67.00173094,66.51303,66.46376,66.51303,65.28131,66.61157,5011634,66.02205,0.01887
2016-09-01,2016-09-05,0,66.25,66.2,66.25,66,66.95,2999291,198791671,66.2795544,65.28131,65.23204,65.28131,65.03496,65.97107,3043797,65.31043,0.00914
2016-08-31,2016-09-02,0,65.65,65.6,65.65,65.6,67.55,2561184,168974807,65.97527042,64.69008,64.64081,64.69008,64.64081,66.5623,2599189,65.0106,-0.02015
2016-08-30,2016-09-01,0,67,67,67.2,66.7,68,2396914,160953734,67.15040006,66.02034,66.02034,66.21741,65.72473,67.00572,2432481,66.16854,-0.00667
