atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,92.85,92.85,92.9,92.35,94.2,11373216,1062820576,93.44943207,92.85,92.85,92.9,92.35,94.2,11373216,93.44943,-0.00482
2016-10-18,2016-10-20,0,93.3,93.3,93.35,91.5,93.35,14812194,1368157734,92.36698723,93.3,93.3,93.35,91.5,93.35,14812194,92.36699,0.01248
2016-10-17,2016-10-19,0,92.15,92.1,92.15,91.9,94.05,16411194,1522629359,92.77992564,92.15,92.1,92.15,91.9,94.05,16411194,92.77993,-0.01811
2016-10-14,2016-10-18,0,93.85,93.85,94.2,93.75,94.7,9342178,878852165,94.0735838,93.85,93.85,94.2,93.75,94.7,9342178,94.07358,-0.00106
2016-10-13,2016-10-17,0,93.95,93.9,93.95,93.7,95.15,13699767,1293153515,94.39237288,93.95,93.9,93.95,93.7,95.15,13699767,94.39237,-0.01417
2016-10-12,2016-10-14,0,95.3,95.1,95.3,94.4,95.3,9336178,885688577,94.86629079,95.3,95.1,95.3,94.4,95.3,9336178,94.86629,0.00052
2016-10-11,2016-10-13,0,95.25,95.25,95.3,94.6,97.5,12713094,1215780063,95.63211465,95.25,95.25,95.3,94.6,97.5,12713094,95.63211,-0.01244
2016-10-07,2016-10-12,0,96.45,96.4,96.45,95.75,97.3,10959470,1056249524,96.37779236,96.45,96.4,96.45,95.75,97.3,10959470,96.37779,-0.01026
2016-10-06,2016-10-11,0,97.45,97.4,97.45,97,97.45,8806565,856537378,97.26123386,97.45,97.4,97.45,97,97.45,8806565,97.26123,0.00412
2016-10-05,2016-10-07,0,97.05,97,97.05,95.85,97.25,8122057,786269257,96.80666573,97.05,97,97.05,95.85,97.25,8122057,96.80667,0.00884
2016-10-04,2016-10-06,0,96.2,96.2,96.25,95.85,96.4,9318668,895528646,96.10049913,96.2,96.2,96.25,95.85,96.4,9318668,96.1005,0.00575
2016-10-03,2016-10-05,0,95.65,95.6,95.65,95.3,95.95,7641965,730701844,95.61701002,95.65,95.6,95.65,95.3,95.95,7641965,95.61701,0.01918
2016-09-30,2016-10-04,0,93.85,93.8,93.85,93.85,95.55,15856490,1497829550,94.46160846,93.85,93.8,93.85,93.85,95.55,15856490,94.46161,-0.02443
2016-09-29,2016-10-03,0,96.2,96,96.2,95.25,96.65,12589732,1208763473,96.01185101,96.2,96,96.2,95.25,96.65,12589732,96.01185,0.00261
2016-09-28,2016-09-30,0,95.95,95.9,95.95,94.45,95.95,7777280,741495481,95.34123511,95.95,95.9,95.95,94.45,95.95,7777280,95.34124,0.00894
2016-09-27,2016-09-29,0,95.1,95.1,95.2,94,95.75,10240246,973526387,95.06865235,95.1,95.1,95.2,94,95.75,10240246,95.06865,-0.00105
2016-09-26,2016-09-28,0,95.2,95.05,95.2,94.5,95.95,9997570,951266410,95.14976239,95.2,95.05,95.2,94.5,95.95,9997570,95.14976,-0.01194
2016-09-23,2016-09-27,0,96.35,96.3,96.35,95.7,97,12441870,1197159107,96.22019094,96.35,96.3,96.35,95.7,97,12441870,96.22019,-0.00721
2016-09-22,2016-09-26,0,97.05,97.05,97.1,96.45,98,13043515,1268419812,97.24524501,97.05,97.05,97.1,96.45,98,13043515,97.24525,0.01094
2016-09-21,2016-09-23,0,96,95.95,96,95.05,96.3,8795668,842929557,95.83462643,96,95.95,96,95.05,96.3,8795668,95.83463,0.00682
2016-09-20,2016-09-22,0,95.35,95.3,95.35,94.6,95.4,8909034,847455593,95.12317418,95.35,95.3,95.35,94.6,95.4,8909034,95.12317,0
2016-09-19,2016-09-21,0,95.35,95.3,95.35,95.1,95.85,12012269,1146254148,95.4236163,95.35,95.3,95.35,95.1,95.85,12012269,95.42362,0.00899
2016-09-15,2016-09-20,0,94.5,94.5,94.7,94.5,95.55,17205654,1629956499,94.73377176,94.5,94.5,94.7,94.5,95.55,17205654,94.73377,-0.01047
2016-09-14,2016-09-19,0,95.5,95.45,95.5,95.15,95.95,8600133,821144232,95.48041083,95.5,95.45,95.5,95.15,95.95,8600133,95.48041,-0.00261
2016-09-13,2016-09-15,0,95.75,95.6,95.75,95.25,96.5,15865871,1519874560,95.79521729,95.75,95.6,95.75,95.25,96.5,15865871,95.79522,0.01323
2016-09-12,2016-09-14,0,94.5,94.5,94.55,94.5,96.15,22825753,2174214816,95.25270934,94.5,94.5,94.55,94.5,96.15,22825753,95.25271,-0.03571
2016-09-09,2016-09-13,0,98,97.95,98,96.4,99.3,27583263,2700491352,97.90325938,98,97.95,98,96.4,99.3,27583263,97.90326,0.01818
2016-09-08,2016-09-12,0,96.25,96.2,96.25,94.1,96.4,16519974,1577291044,95.47781637,96.25,96.2,96.25,94.1,96.4,16519974,95.47782,0.01906
2016-09-07,2016-09-09,0,94.45,94.4,94.45,94.1,95.65,19976511,1888172619,94.51963954,94.45,94.4,94.45,94.1,95.65,19976511,94.51964,-0.01099
2016-09-06,2016-09-08,0,95.5,95.4,95.5,94.85,96.9,15809913,1509895441,95.50308348,95.5,95.4,95.5,94.85,96.9,15809913,95.50308,-0.00573
2016-09-05,2016-09-07,0,96.05,96.05,96.1,95.55,97.2,10329504,994990910,96.32513914,96.05,96.05,96.1,95.55,97.2,10329504,96.32514,0.01052
2016-09-02,2016-09-06,0,95.05,95,95.05,94.25,95.25,12277893,1164265886,94.82619583,95.05,95,95.05,94.25,95.25,12277893,94.8262,0.00476
2016-09-01,2016-09-05,0,94.6,94.55,94.6,93.55,95.25,10847027,1026353188,94.62069081,94.6,94.55,94.6,93.55,95.25,10847027,94.62069,0.00306
2016-08-31,2016-09-02,0,95.8,95.8,95.95,95.75,97.5,12694703,1222274168,96.2822185,94.311,94.311,94.45867,94.26178,95.98458,12895129,94.78572,-0.01084
2016-08-30,2016-09-01,0,96.85,96.8,96.85,96.75,97.75,11119148,1078574736,97.00156307,95.34468,95.29546,95.34468,95.24623,96.23069,11294699,95.49389,0.00259
2016-08-29,2016-08-31,0,96.6,96.45,96.6,96.05,97.1,9541485,921343456,96.56185133,95.09856,94.95089,95.09856,94.55712,95.59079,9692128,95.06101,0.00364
2016-08-26,2016-08-30,0,96.25,96.25,96.4,96.15,97.25,10457433,1009276397,96.51282461,94.75401,94.75401,94.90168,94.65556,95.73846,10622537,95.01275,-0.00259
2016-08-25,2016-08-29,0,96.5,96.45,96.5,96.5,97.6,9879102,955604770,96.72992242,95.00012,94.95089,95.00012,95.00012,96.08302,10035075,95.22647,-0.00873
2016-08-24,2016-08-26,0,97.35,97.35,97.4,96.85,98.15,7046015,686983985,97.49964838,95.83691,95.83691,95.88613,95.34468,96.62448,7157259,95.98423,-0.00562
2016-08-23,2016-08-25,0,97.9,97.85,97.9,96.5,97.9,8293556,806846180,97.28591451,96.37836,96.32914,96.37836,95.00012,96.37836,8424496,95.77382,0.00051
2016-08-22,2016-08-24,0,97.85,97.85,97.9,97.1,99.2,9644008,943399592,97.82235685,96.32914,96.32914,96.37836,95.59079,97.65815,9796269,96.30192,-0.00861
2016-08-19,2016-08-23,0,98.7,98.6,98.7,98.3,99.15,10438623,1030365215,98.70700522,97.16592,97.06748,97.16592,96.77215,97.60893,10603430,97.17282,0.00254
2016-08-18,2016-08-22,0,98.45,98.45,98.65,97.3,99.3,12770373,1259072632,98.59325425,96.91981,96.91981,97.1167,95.78769,97.7566,12971994,97.06084,0.01547
2016-08-17,2016-08-19,0,96.95,96.9,96.95,96.45,98.65,15245907,1488524905,97.63439492,95.44312,95.3939,95.44312,94.95089,97.1167,15486612,96.11688,-0.01071
2016-08-16,2016-08-18,0,98,97.95,98,97.3,99.25,17167451,1678860093,97.79320722,96.47681,96.42758,96.47681,95.78769,97.70738,17438494,96.27323,-0.0081
2016-08-15,2016-08-17,0,98.8,98.8,99,98.2,99.3,12868761,1272954284,98.91816967,97.26437,97.26437,97.46126,96.67369,97.7566,13071935,97.3807,-0.00202
2016-08-12,2016-08-16,0,99,98.95,99,97.55,99,20793286,2048117371,98.49897563,97.46126,97.41204,97.46126,96.0338,97.46126,21121574,96.96803,0.02378
2016-08-11,2016-08-15,0,96.7,96.7,96.95,95.5,98.7,19638139,1903235645,96.91527517,95.19701,95.19701,95.44312,94.01566,97.16592,19948190,95.40894,0.00677
2016-08-10,2016-08-12,0,96.05,96.05,96.1,95.3,97.2,12609073,1213863374,96.26904167,94.55712,94.55712,94.60634,93.81877,95.68924,12808147,94.77275,-0.00466
2016-08-09,2016-08-11,0,96.5,96.45,96.5,96.05,96.7,13558249,1306397445,96.3544367,95.00012,94.95089,95.00012,94.55712,95.19701,13772309,94.85682,-0.01228
2016-08-08,2016-08-10,0,97.7,97.65,97.7,96,97.7,11722629,1138244460,97.09805369,96.18147,96.13225,96.18147,94.50789,96.18147,11907708,95.58888,0.01296
2016-08-05,2016-08-09,0,96.45,96.4,96.45,95.15,96.45,6916391,664235511,96.03787741,94.95089,94.90168,94.95089,93.6711,94.95089,7025588,94.54518,0.01473
2016-08-04,2016-08-08,0,95.05,95,95.05,94.4,95.75,11022075,1047672612,95.05221222,93.57266,93.52343,93.57266,92.93276,94.26178,11196094,93.57483,-0.00523
2016-08-03,2016-08-05,0,95.55,95.5,95.55,95.3,96.05,13497388,1291191739,95.66234141,94.06489,94.01566,94.06489,93.81877,94.55712,13710487,94.17548,-0.0245
2016-08-01,2016-08-03,0,97.95,97.8,97.95,97,98.2,15461217,1512863423,97.84892244,96.42758,96.27992,96.42758,95.49235,96.67369,15705322,96.32808,0.02405
2016-07-29,2016-08-02,0,95.65,95.65,95.7,95.65,97.9,13996452,1351567760,96.56502662,94.16333,94.16333,94.21255,94.16333,96.37836,14217431,95.06414,-0.01948
2016-07-28,2016-08-01,0,97.55,97.5,97.55,96.7,97.7,14805207,1439747833,97.24604546,96.0338,95.98458,96.0338,95.19701,96.18147,15038954,95.73457,-0.00358
2016-07-27,2016-07-29,0,97.9,97.8,97.9,97,98.4,17955965,1757214555,97.86244042,96.37836,96.27992,96.37836,95.49235,96.87059,18239457,96.34138,0.00153
2016-07-26,2016-07-28,0,97.75,97.6,97.75,96.7,98.25,17261414,1684375797,97.58040662,96.23069,96.08302,96.23069,95.19701,96.72292,17533940,96.06373,0.00773
2016-07-25,2016-07-27,0,97,96.85,97,96.35,97.25,14427020,1398292414,96.92177692,95.49235,95.34468,95.49235,94.85245,95.73846,14654797,95.41534,0.00466
2016-07-22,2016-07-26,0,96.55,96.5,96.55,96.2,97.65,17271450,1669206441,96.64541431,95.04935,95.00012,95.04935,94.70478,96.13225,17544135,95.14327,-0.0148
2016-07-21,2016-07-25,0,98,97.9,98,94.3,98.6,32156010,3115803628,96.89646284,96.47681,96.37836,96.47681,92.83432,97.06748,32663695,95.39042,0.03814
2016-07-20,2016-07-22,0,94.4,94.3,94.35,92.9,94.4,18374471,1727380100,94.00978673,92.93276,92.83432,92.88354,91.45608,92.93276,18664571,92.54861,0.00963
2016-07-19,2016-07-21,0,93.5,93.45,93.65,92.7,93.7,21898153,2039611277,93.14079032,92.04675,91.99752,92.19442,91.25918,92.24364,22243885,91.69312,-0.0032
2016-07-18,2016-07-20,0,93.8,93.7,93.75,92.5,94.05,12990415,1211995992,93.29925118,92.34209,92.24364,92.29286,91.06229,92.5882,13195510,91.84912,0.00644
