atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,63,62.95,63,62.75,63.4,1651991,104087148,63.00709144,63,62.95,63,62.75,63.4,1651991,63.00709,0.00239
2016-10-18,2016-10-20,0,62.85,62.8,62.85,62.4,62.95,1549399,97118759,62.68156814,62.85,62.8,62.85,62.4,62.95,1549399,62.68157,0.00319
2016-10-17,2016-10-19,0,62.65,62.5,62.65,62,62.8,1789418,111583444,62.35739442,62.65,62.5,62.65,62,62.8,1789418,62.35739,-0.00239
2016-10-14,2016-10-18,0,62.8,62.75,62.85,62.5,63,1731623,108578501,62.70331417,62.8,62.75,62.85,62.5,63,1731623,62.70331,0.00803
2016-10-13,2016-10-17,0,62.3,62.25,62.3,62.05,63,3389670,211241649,62.31923727,62.3,62.25,62.3,62.05,63,3389670,62.31924,-0.01346
2016-10-12,2016-10-14,0,63.15,63.05,63.15,62.55,63.65,3401400,214587895,63.08810931,63.15,63.05,63.15,62.55,63.65,3401400,63.08811,0
2016-10-11,2016-10-13,0,63.15,63.1,63.15,63,65.5,7534768,478986329,63.57014961,63.15,63.1,63.15,63,65.5,7534768,63.57015,-0.02921
2016-10-07,2016-10-12,0,65.05,65,65.05,64.8,66.2,4916485,320311211,65.15045017,65.05,65,65.05,64.8,66.2,4916485,65.15045,-0.01439
2016-10-06,2016-10-11,0,66,66,66.1,66,66.7,3194434,211363535,66.16619251,66,66,66.1,66,66.7,3194434,66.16619,-0.01124
2016-10-05,2016-10-07,0,66.75,66.75,66.8,66.55,67.6,3353079,224233544,66.87392215,66.75,66.75,66.8,66.55,67.6,3353079,66.87392,-0.01111
2016-10-04,2016-10-06,0,67.5,67.3,67.5,66.85,67.5,1565353,105230717,67.22491157,67.5,67.3,67.5,66.85,67.5,1565353,67.22491,0.00596
2016-10-03,2016-10-05,0,67.1,67.05,67.1,66.65,67.5,1743171,116679929,66.93544638,67.1,67.05,67.1,66.65,67.5,1743171,66.93545,0.006
2016-09-30,2016-10-04,0,66.7,66.7,66.75,66.6,67.65,2094194,139921480,66.814001,66.7,66.7,66.75,66.6,67.65,2094194,66.814,-0.01404
2016-09-29,2016-10-03,0,67.65,67.65,67.7,67.6,68.3,958550,64999477,67.81021021,67.65,67.65,67.7,67.6,68.3,958550,67.81021,-0.00368
2016-09-28,2016-09-30,0,67.9,67.85,67.9,67.45,68.05,729518,49394426,67.70830329,67.9,67.85,67.9,67.45,68.05,729518,67.7083,-0.0022
2016-09-27,2016-09-29,0,68.05,67.8,68.05,67.35,68.1,958026,65046634,67.89652264,68.05,67.8,68.05,67.35,68.1,958026,67.89652,0.0089
2016-09-26,2016-09-28,0,67.45,67.45,67.65,67.3,68.8,3578960,242823652,67.84754566,67.45,67.45,67.65,67.3,68.8,3578960,67.84755,-0.02529
2016-09-23,2016-09-27,0,69.2,69.15,69.2,68.45,69.5,3464158,239210680,69.05305128,69.2,69.15,69.2,68.45,69.5,3464158,69.05305,0.0199
2016-09-22,2016-09-26,0,67.85,67.8,67.85,67.5,68.4,1770716,120367242,67.97659365,67.85,67.8,67.85,67.5,68.4,1770716,67.97659,0
2016-09-21,2016-09-23,0,67.85,67.85,67.95,67.5,68.2,982376,66654906,67.85070686,67.85,67.85,67.95,67.5,68.2,982376,67.85071,-0.00513
2016-09-20,2016-09-22,0,68.2,68.05,68.2,67.35,68.25,1295284,87948809,67.89924758,68.2,68.05,68.2,67.35,68.25,1295284,67.89925,0.00516
2016-09-19,2016-09-21,0,67.85,67.8,67.85,67.2,68.2,1648547,111522451,67.64893631,67.85,67.8,67.85,67.2,68.2,1648547,67.64894,-0.00074
2016-09-15,2016-09-20,0,67.9,67.85,67.9,67.15,67.9,1278195,86534476,67.7005277,67.9,67.85,67.9,67.15,67.9,1278195,67.70053,0.01343
2016-09-14,2016-09-19,0,67,67,67.2,66.55,67.4,969473,65097889,67.14770705,67,67,67.2,66.55,67.4,969473,67.14771,0.0045
2016-09-13,2016-09-15,0,66.7,66.7,66.9,66.7,67.85,1747486,117438679,67.20436044,66.7,66.7,66.9,66.7,67.85,1747486,67.20436,-0.00818
2016-09-12,2016-09-14,0,67.25,67.25,67.3,67.15,68.4,2603523,175904023,67.56384445,67.25,67.25,67.3,67.15,68.4,2603523,67.56384,-0.02182
2016-09-09,2016-09-13,0,68.75,68.7,68.75,68.1,69.15,3780191,260130895,68.81421997,68.75,68.7,68.75,68.1,69.15,3780191,68.81422,-0.00073
2016-09-08,2016-09-12,0,68.8,68.65,68.8,67.3,68.8,2724562,185941578,68.24641098,68.8,68.65,68.8,67.3,68.8,2724562,68.24641,0.01775
2016-09-07,2016-09-09,0,67.6,67.6,67.7,66.65,67.8,2146804,144360059,67.24417273,67.6,67.6,67.7,66.65,67.8,2146804,67.24417,0.01122
2016-09-06,2016-09-08,0,66.85,66.85,66.95,66.5,67.3,2583409,172938237,66.94187293,66.85,66.85,66.95,66.5,67.3,2583409,66.94187,-0.00373
2016-09-05,2016-09-07,0,67.1,67.1,67.15,66.95,67.3,1432002,96068181,67.08662488,67.1,67.1,67.15,66.95,67.3,1432002,67.08662,0.006
2016-09-02,2016-09-06,0,66.7,66.7,66.85,65.6,67,3239215,215829076,66.63005574,66.7,66.7,66.85,65.6,67,3239215,66.63006,0.01522
2016-09-01,2016-09-05,0,65.7,65.7,65.75,65.1,66.05,1891819,124264171,65.68502114,65.7,65.7,65.75,65.1,66.05,1891819,65.68502,0.00844
2016-08-31,2016-09-02,0,65.15,65.15,65.3,65,66.05,3223706,210114346,65.17788719,65.15,65.15,65.3,65,66.05,3223706,65.17789,-0.01138
2016-08-30,2016-09-01,0,65.9,65.85,65.9,65.6,66.85,1983210,130933454,66.02097307,65.9,65.85,65.9,65.6,66.85,1983210,66.02097,-0.00483
