atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2016-10-19,2016-10-21,0,45.45,45.3,45.45,44.95,45.75,1672901,75759756,45.28645509,45.45,45.3,45.45,44.95,45.75,1672901,45.28646,-0.00547
2016-10-18,2016-10-20,0,45.7,45.6,45.7,45.2,45.7,1178790,53666453,45.5267291,45.7,45.6,45.7,45.2,45.7,1178790,45.52673,0.01218
2016-10-17,2016-10-19,0,45.15,45.1,45.15,44.8,45.3,2290606,103294278,45.09473825,45.15,45.1,45.15,44.8,45.3,2290606,45.09474,-0.00769
2016-10-14,2016-10-18,0,45.5,45.45,45.5,45.1,45.6,2448035,110919833,45.30974149,45.5,45.45,45.5,45.1,45.6,2448035,45.30974,0.0011
2016-10-13,2016-10-17,0,45.45,45.35,45.45,45.05,45.55,1933020,87642152,45.33949571,45.45,45.35,45.45,45.05,45.55,1933020,45.3395,0.00331
2016-10-12,2016-10-14,0,45.3,45.2,45.3,45.1,45.6,2497472,112938443,45.22110478,45.3,45.2,45.3,45.1,45.6,2497472,45.2211,-0.0044
2016-10-11,2016-10-13,0,45.5,45.45,45.5,44.85,46.4,4214300,191260565,45.38370904,45.5,45.45,45.5,44.85,46.4,4214300,45.38371,-0.01408
2016-10-07,2016-10-12,0,46.15,46.1,46.15,46,46.3,1217445,56183179,46.14843299,46.15,46.1,46.15,46,46.3,1217445,46.14843,-0.00324
2016-10-06,2016-10-11,0,46.3,46.25,46.3,46.15,46.75,2597920,120469476,46.37151105,46.3,46.25,46.3,46.15,46.75,2597920,46.37151,-0.00644
2016-10-05,2016-10-07,0,46.6,46.6,46.65,46.25,46.85,1339067,62397582,46.59780429,46.6,46.6,46.65,46.25,46.85,1339067,46.5978,-0.0064
2016-10-04,2016-10-06,0,46.9,46.85,46.9,46.2,47,2075968,97135060,46.79024918,46.9,46.85,46.9,46.2,47,2075968,46.79025,0.01296
2016-10-03,2016-10-05,0,46.3,46.3,46.4,46.2,46.8,2494486,115821705,46.43109041,46.3,46.3,46.4,46.2,46.8,2494486,46.43109,0.00652
2016-09-30,2016-10-04,0,46,46,46.05,46,46.75,3614352,166861750,46.16643592,46,46,46.05,46,46.75,3614352,46.16644,-0.02023
2016-09-29,2016-10-03,0,46.95,46.95,47,46.65,47.4,1938658,91017716,46.94882542,46.95,46.95,47,46.65,47.4,1938658,46.94883,0.00321
2016-09-28,2016-09-30,0,46.8,46.75,46.8,46.55,47,3003053,140486562,46.78124629,46.8,46.75,46.8,46.55,47,3003053,46.78125,-0.00426
2016-09-27,2016-09-29,0,47,47,47.1,46.5,47.4,1930922,90718660,46.98204278,47,47,47.1,46.5,47.4,1930922,46.98204,0.00213
2016-09-26,2016-09-28,0,46.9,46.9,46.95,46.6,47.15,3381340,158585655,46.90023925,46.9,46.9,46.95,46.6,47.15,3381340,46.90024,0
2016-09-23,2016-09-27,0,46.9,46.9,46.95,46.9,47.4,2432676,114679685,47.1413723,46.9,46.9,46.95,46.9,47.4,2432676,47.14137,-0.00106
2016-09-22,2016-09-26,0,46.95,46.95,47,46.75,47.3,3896212,183362690,47.06178463,46.95,46.95,47,46.75,47.3,3896212,47.06178,0.01076
2016-09-21,2016-09-23,0,46.45,46.45,46.5,45.8,46.7,3973172,184431738,46.41926853,46.45,46.45,46.5,45.8,46.7,3973172,46.41927,0.01309
2016-09-20,2016-09-22,0,45.85,45.85,46,45.65,46.25,2728753,125173303,45.87197998,45.85,45.85,46,45.65,46.25,2728753,45.87198,-0.00865
2016-09-19,2016-09-21,0,46.25,46.2,46.25,45.65,46.4,2774447,127738094,46.04092059,46.25,46.2,46.25,45.65,46.4,2774447,46.04092,0.01985
2016-09-15,2016-09-20,0,45.35,45.35,45.4,44.9,45.7,3437460,155645123,45.27910812,45.35,45.35,45.4,44.9,45.7,3437460,45.27911,-0.0011
2016-09-14,2016-09-19,0,45.4,45.35,45.4,45.25,45.75,1791851,81409507,45.43319004,45.4,45.35,45.4,45.25,45.75,1791851,45.43319,0.00331
2016-09-13,2016-09-15,0,45.25,45.2,45.25,45.1,46.4,2923705,133426871,45.63622903,45.25,45.2,45.25,45.1,46.4,2923705,45.63623,-0.01201
2016-09-12,2016-09-14,0,45.8,45.75,45.85,45.75,46.7,5920586,275402625,46.51610922,45.8,45.75,45.85,45.75,46.7,5920586,46.51611,-0.03376
2016-09-09,2016-09-13,0,47.4,47.35,47.5,46.15,48.2,7997214,379259585,47.42396352,47.4,47.35,47.5,46.15,48.2,7997214,47.42396,0.02376
2016-09-08,2016-09-12,0,46.3,46.25,46.3,45.65,46.4,4299290,198284520,46.12029428,46.3,46.25,46.3,45.65,46.4,4299290,46.12029,0.00652
2016-09-07,2016-09-09,0,46,46,46.05,45.8,46.2,2468530,113511436,45.98341361,46,46,46.05,45.8,46.2,2468530,45.98341,-0.00325
2016-09-06,2016-09-08,0,46.15,46.1,46.15,45.7,46.15,2955846,135859819,45.96309111,46.15,46.1,46.15,45.7,46.15,2955846,45.96309,0.00217
2016-09-05,2016-09-07,0,46.05,46,46.05,45.3,46.2,4587073,210074238,45.79701217,46.05,46,46.05,45.3,46.2,4587073,45.79701,0.02493
2016-09-02,2016-09-06,0,45.35,45.3,45.35,45.2,45.7,4615313,209336688,45.35698619,44.93,44.88046,44.93,44.78139,45.27676,4658456,44.93692,-0.0033
2016-09-01,2016-09-05,0,45.5,45.5,45.55,45.3,45.75,1842891,83852067,45.50028569,45.07861,45.07861,45.12815,44.88046,45.3263,1860118,45.07889,0.00331
2016-08-31,2016-09-02,0,45.35,45.3,45.35,45.3,45.95,3651524,166399757,45.56994751,44.93,44.88046,44.93,44.88046,45.52444,3685658,45.14791,-0.01198
2016-08-30,2016-09-01,0,45.9,45.9,45.95,45.9,46.45,2245970,103492105,46.07902376,45.47491,45.47491,45.52444,45.47491,46.01981,2266965,45.65227,0.00218
2016-08-29,2016-08-31,0,45.8,45.8,45.95,45.6,46.45,1453531,66713977,45.89787008,45.37583,45.37583,45.52444,45.17768,46.01981,1467118,45.4728,-0.00973
2016-08-26,2016-08-30,0,46.25,46.25,46.4,46.1,46.7,1343919,62257706,46.32548985,45.82166,45.82166,45.97028,45.67305,46.2675,1356482,45.89646,-0.00538
2016-08-25,2016-08-29,0,46.5,46.35,46.5,45.7,46.5,1881821,87003615,46.23373583,46.06935,45.92074,46.06935,45.27676,46.06935,1899412,45.80555,0.00868
2016-08-24,2016-08-26,0,46.1,46.05,46.1,45.8,46.55,2542067,116985620,46.01988067,45.67305,45.62352,45.67305,45.37583,46.11889,2565830,45.59368,-0.00539
2016-08-23,2016-08-25,0,46.35,46.3,46.35,45.95,46.4,1102335,50946953,46.21730508,45.92074,45.8712,45.92074,45.52444,45.97028,1112639,45.78927,0.00325
